,Q1_feat1,Q1_feat2,Q1_feat3,Q1_feat4,Q1_feat5,Q1_feat7,Q2_feat1,Q2_feat2,Q2_feat3,Q2_feat5,Q3_feat1,Q3_feat2,Q3_feat3,Q3_feat4,Q3_feat6,Q4_feat1,Q4_feat3,Q5_feat1,Q5_feat2,Q5_feat3,Q5_feat4,Q5_feat6,Q6_feat1,Q6_feat2,Q6_feat3,Q6_feat4,Q7_feat1,Q7_feat2,Q7_feat3,Q7_feat5,Q8_feat1,Q8_feat2,Q8_feat3,Q8_feat5,Q9_feat1,Q9_feat2,Q9_feat3,Q9_feat4,Q9_feat6,Q10_feat1,Q10_feat2,Q10_feat3,Q10_feat4,Q10_feat6,Q10_feat7,Q11_feat1,Q11_feat2,Q11_feat3,Q11_feat5,Q12_feat1,Q12_feat2,Q12_feat3,Q12_feat5,Q13_feat1,Q13_feat2,Q13_feat4,Laptop_Q1_feat1,Laptop_Q1_feat2,Laptop_Q1_feat3,Laptop_Q1_feat4,Laptop_Q1_feat5,Laptop_Q1_feat7,Laptop_Q2_feat1,Laptop_Q2_feat2,Laptop_Q2_feat3,Laptop_Q2_feat5,Laptop_Q3_feat1,Laptop_Q3_feat2,Laptop_Q3_feat3,Laptop_Q3_feat4,Laptop_Q3_feat6,Laptop_Q4_feat1,Laptop_Q4_feat3,Laptop_Q5_feat1,Laptop_Q5_feat2,Laptop_Q5_feat3,Laptop_Q5_feat4,Laptop_Q5_feat6,Laptop_Q6_feat1,Laptop_Q6_feat2,Laptop_Q6_feat3,Laptop_Q6_feat4,Laptop_Q7_feat1,Laptop_Q7_feat2,Laptop_Q7_feat3,Laptop_Q7_feat5,Laptop_Q8_feat1,Laptop_Q8_feat2,Laptop_Q8_feat3,Laptop_Q8_feat5,Laptop_Q9_feat1,Laptop_Q9_feat2,Laptop_Q9_feat3,Laptop_Q9_feat4,Laptop_Q9_feat6,Laptop_Q10_feat1,Laptop_Q10_feat2,Laptop_Q10_feat3,Laptop_Q10_feat4,Laptop_Q10_feat6,Laptop_Q10_feat7,Laptop_Q11_feat1,Laptop_Q11_feat2,Laptop_Q11_feat3,Laptop_Q11_feat5,Laptop_Q12_feat1,Laptop_Q12_feat2,Laptop_Q12_feat3,Laptop_Q12_feat5,Laptop_Q13_feat1,Laptop_Q13_feat2,Laptop_Q13_feat4
Q7_feat5,0.09372492867184812,0.08142294935120226,-0.2552245747614142,-0.2550826990863837,0.10119946726622793,0.10091494311754945,-0.262064202881444,-0.27200850883455396,-0.04657947371553537,0.26481087786975493,-0.19467967258454605,0.01056872729798716,0.09789974267684036,0.0838252742628806,0.14815635978250039,-0.1268980837391059,0.1268980837391059,-0.1472941170732972,0.04744386233890883,-0.13021322902252583,-0.11459284597117152,0.11515389475168385,0.16927538041396606,-0.2856189215268663,-0.1938478811326653,0.11276639796832637,-0.6526046536913681,-0.6702406772213858,-0.6265068963617547,1.0,-0.2915383547695412,-0.053030028041548986,-0.08426870436332054,0.22860429385384623,-0.1300650804588823,-0.21706043265650737,0.28803304850747674,-0.012009240306110685,0.025937631171224794,-0.10436438915866646,0.14731661108879784,0.0441641822867621,-0.00031840713114484866,-0.16697793018745172,0.1231089599285699,-0.03345192072318311,0.03459566240876423,-0.07179490157645711,0.15598107294981622,-0.2573986450032323,-0.30299102015894946,-0.2311715631892673,0.3316995806171519,-0.09773557493704037,-0.3041435174862499,0.3153100566855143,-0.13095475440228796,-0.19419299712882002,-0.1489478015531839,-0.10919942739941238,-0.11696875344162518,0.03963735838166077,-0.18775457340924936,-0.17280976231130193,-0.18663415831485694,0.12631583419613698,-0.2146873050161605,-0.15367028746436093,-0.14217673322307042,-0.07505289594888552,0.06292028494962962,-0.21468730501616057,0.027775716307321622,-0.10970033936840384,-0.19413681882255063,-0.16518991874482683,-0.110325260057052,0.09088332611692813,-0.17953736055561761,-0.23152766700640665,-0.13904487688149703,0.12265867744473527,-0.1941929971288201,-0.24096544787536783,-0.204780317673986,0.11108385401480324,-0.17280976231130193,-0.21726525600400642,-0.17221247215781835,0.07079528508008053,-0.15641265822939232,-0.22333800540473048,-0.07823728327672927,-0.13094718066020564,0.039696267236007735,-0.15725299749888305,-0.16714004092866197,-0.1566172048363475,-0.1651899187448273,-0.042372453522545914,0.10891134524913472,-0.17369868924147927,-0.1452140540000816,-0.110325260057052,0.05956404076406694,-0.2055171041640451,-0.17818531225724607,-0.0807960284910819,0.00940014008602921,-0.13697395227338924,-0.13021322902252586,0.057842710968120714
Q8_feat1,0.29478949367881,0.030947922993656923,0.30019096323269384,0.2157969143314499,-0.024544749825798077,-0.03777741477396849,0.2413641719729929,0.3583193679209265,0.1289840706201313,-0.19205930393353915,0.2520490613654034,0.08331715391069246,-0.07448048305156672,0.20055650810466388,-0.06907187213999247,0.02071570027183908,-0.02071570027183908,0.09286782316696165,0.11955376458262093,0.269344237590031,0.2904910887834315,-0.08489398444531375,-0.017862621155781733,0.18763731476095155,0.18013946180730567,-0.05143630398213743,0.3469640416572395,0.2998094618505647,0.17690330133883764,-0.2915383547695412,1.0,0.017514032988363112,0.15769140422226197,-0.3159157503848483,0.18753916283803307,0.2201940896613727,-0.08229097136648625,0.306333122697251,-0.09600687317424414,0.14727729198237877,0.1513663890336674,0.023901844185262647,0.1688529466278272,0.09035133874694079,-0.12534092820638462,0.21631803843614325,-0.08651901218042937,0.34447657325617703,-0.1373023436049942,0.1739679405591858,0.3690511786101315,0.27830200201159416,-0.2290685463584528,0.24624349641790966,0.18777123861585776,-0.2232402467036258,0.2863444749891183,0.10930832337581153,0.14806425569923468,0.17381812995645227,0.13140135795759397,-0.02197029584738861,0.1416658621467711,0.18529861771556005,0.24585493272384862,-0.015167016175476587,0.2358513397838885,0.16347013699144877,0.11405258184637264,0.1581891135596742,-0.012195195979269623,0.21054273650227334,-0.050175761188197006,0.12470766754887437,0.2172760186999845,0.28634447498911897,0.24771208350532106,-0.0007621910261702666,0.22518805960533683,0.19905849063541617,0.1749806611524111,-0.01741060837595852,0.26115994306550383,0.2027217347069932,0.17248999257357653,-0.054953396138441364,0.3069241533704721,0.13010093457102112,0.2388977778921889,-0.012914198869455978,0.17875219265389633,0.17498066115241137,0.12006638316846142,0.29401425325182323,0.008289311612505599,0.2645372103809556,0.2005055039728932,0.15247256042332738,0.20178985646878098,0.013187883932456112,-0.012195195979269675,0.23585133978388823,0.12470766754887434,0.24771208350532106,-0.030572726712772762,0.173818129956452,0.23797601314610142,0.21797666745691996,-0.02465271378803684,0.1480415074815666,0.08516758010843647,-0.0010863951145009098
Q8_feat2,0.025811482768576782,0.15708619227350454,0.16041035642345655,0.0994764077740281,0.2024430103227075,-0.17361277347724127,0.07919535403367758,0.09542968402707612,0.015509576651561151,-0.019918996290584,0.16945138538756935,0.22592192636824934,0.16384495223638607,0.20547947795016464,-0.2228104546862485,0.09536501894818639,-0.09536501894818639,-0.005524435237445625,0.10999595007922464,0.2228536470695177,0.1501810306394408,-0.20169254163291664,0.07816187927576392,0.21213286797343217,0.010132495558362068,-0.17346568412611305,0.04266424290820196,0.14133322754060607,0.1559871897504696,-0.053030028041548986,0.017514032988363112,1.0,0.3035575929435173,-0.7505578994002297,0.21145216959327812,0.2503986819177903,0.26175392289195853,0.09708996002024425,-0.3144628972594397,-0.013046405946133235,0.17814993771982707,0.2357327356645829,0.16459920383017,-0.12250991213973758,-0.2711756103784411,0.1564294666479532,0.29413615394247045,0.14411512711765548,-0.26051372640758935,0.04032028210131034,0.1431891053145419,0.07263145463815976,-0.029213509465915877,0.0010105721393033021,0.18071509417339363,-0.0835816707095092,0.052532375929940055,0.13568129489855846,0.10271379435009666,0.07032195753524112,0.07467005996831162,-0.09129746509885817,0.04512169901474087,0.13020557044633424,0.06547750595360613,-0.02838619788231372,0.0736736750804324,0.07553833045109982,0.08440196079257445,0.11439378261076937,-0.11752396074190928,0.09434288168647464,-0.04554591766547318,0.016260382819670252,0.1537139382416795,0.15611435911437851,0.10426397324245422,-0.09866172990405392,-0.000344075125846258,0.14704469595743022,0.10078934460113449,-0.10156440752444121,0.05300446847439038,0.16268198023778843,0.1003291593873874,-0.07100374047142992,0.0970955735933661,0.1796884941573732,0.1032178238690362,-0.08826054839232314,0.01604739858675038,0.12204246642517722,0.09664237241354467,0.0807428448562158,-0.0875401656392873,0.07630304743289802,0.15460764781961753,0.09935176228372462,0.08705970365808623,-0.07678233661723544,-0.11752396074190946,0.07367367508043249,0.10580235577934095,0.10426397324245422,-0.10926742233119172,0.07032195753524112,0.11614247513031067,0.08585203949332573,-0.08463909938816523,0.02351854159564507,0.14764630861748568,-0.0683178447945715
Q8_feat3,0.10898220340849166,0.20362559006703865,0.21446677971182354,0.2400668364433502,0.24642027353848844,-0.11547928457066142,0.09873045707111817,0.14490787740058023,0.1995568261798808,-0.09857414683412699,0.23283636406136543,0.28278016123189637,0.2362717771165302,0.2773000447920233,-0.14192409993531832,-0.008284226984238549,0.008284226984238549,0.07108548324473989,0.08786017900901806,0.20600845115098418,0.18997078292074496,-0.11289145005388287,-0.0421140445246403,0.16115165150834643,0.28557669168413435,-0.10378860324585082,0.18562855126688046,0.1396040360804822,0.21415301396667988,-0.08426870436332054,0.15769140422226197,0.3035575929435173,1.0,-0.4201026420049793,0.2536830551859648,0.26276313848539407,0.211649822714556,0.18882034320688948,-0.08099108282540685,0.05207868098740166,0.0853123370471837,0.24805280528052823,0.2129666387051592,0.046505927731258494,-0.16667752407631664,0.245733463771617,0.2232668634977336,0.17398604377742521,-0.1267344681135728,0.16680381251416102,0.26537082179775295,0.17537319136029192,-0.10281257058337506,0.15483918637336858,0.15274024304867054,-0.11212185841419685,0.1319633493040401,0.23699294825243888,0.17051700871724979,0.2734253420263656,0.16857269265786548,-0.0534845896597246,0.1802788610288193,0.11563155996632496,0.0994261534233824,0.0815496417831236,0.10503786519471907,0.2507321785488541,0.2346854524087742,0.20437661798796403,-0.04238922447157723,0.1270303790376725,0.09356436554208362,0.22386639025184502,0.0744933652360783,0.1687012245159249,0.18627863982595688,-0.029639001358974692,0.08154964178312363,0.1808530956682597,0.28031416838913414,0.04517195520179834,0.2150004344094857,0.14034203716976282,0.19709279560536777,0.07038231290723289,0.11563155996632508,0.176832141422037,0.3083797775926269,0.03935118244844288,0.2024939042352696,0.23508654211105534,0.26403411457597686,0.22109771316027693,-0.0724045273722918,0.11163378478934244,0.14478969913247597,0.2703575451921544,0.24217697493969398,-0.014417326216961918,-0.04238922447157731,0.17101540672357923,0.22386639025184502,0.18627863982595688,-0.06339230433074644,0.19073827198870705,0.21754763966349874,0.21007308657615295,0.03296578875542449,0.2175653954032423,0.22601403800687367,-0.04224618916975138
Q8_feat5,-0.11714418958109372,-0.12406192097421927,-0.15140198937743624,-0.06872962070612663,-0.12060890604732806,0.18759885477864457,-0.18913805375666526,-0.17743101825607413,-0.016171077398087392,0.17138618591010155,-0.25459561028589794,-0.17835441736376073,-0.0019073333427773469,-0.19189678512396988,0.2705955644676832,-0.1678360286611858,0.1678360286611858,-0.09222779747735114,-0.045888513021608617,-0.13505269833424297,-0.11434156622249539,0.2687234946085977,-0.05539777492287018,-0.23266638176923016,-0.04980304267866766,0.24487555917230996,-0.19190073456069448,-0.22059883597263463,-0.16990538758412047,0.22860429385384623,-0.3159157503848483,-0.7505578994002297,-0.4201026420049793,1.0,-0.15994899938853707,-0.22501731293818558,-0.08983686166047584,-0.12608041235892387,0.30614829065628946,-0.0421430378984776,-0.18717622148178567,-0.16945164681819438,-0.12427328228893013,0.09092509837157073,0.36766254189634384,-0.1728810461476112,-0.11293699042677395,-0.18477085315160213,0.3078860766685384,-0.14787555193597443,-0.23086709728370988,-0.13563158306351392,0.1813186867501829,-0.06671059228138375,-0.21209592329041055,0.1992246994161767,-0.11717286544310072,-0.14264375010854144,-0.10565197223927741,-0.10033000555003059,-0.09295517339324737,0.1422101881548639,-0.11523737351574614,-0.12257778913152094,-0.09190100476969086,0.06751789618130374,-0.09745243569125837,-0.13394040776623956,-0.10985565222504208,-0.08585915718078566,0.16767422362479473,-0.12004809289990012,0.019534512190941124,-0.09752731120199583,-0.10517510262589957,-0.1171728654431008,-0.07825614873997837,0.143583020731612,-0.02444937744726849,-0.18070607022862975,-0.15679383534045885,0.1307940539827279,-0.1200480928999003,-0.14706378297453307,-0.1192306152220252,0.08714119177365136,-0.12257778913152112,-0.1524622347577979,-0.14245087767478679,0.08359153030308024,-0.1367678851728321,-0.13355983974000887,-0.10513445316671882,-0.09288373343989091,0.14393167232597154,-0.1115430315388904,-0.15598886486281802,-0.15212915824840598,-0.11717286544310038,0.11584307072470507,0.16767422362479487,-0.12004809289990019,-0.11710483795806144,-0.07825614873997831,0.16485397932233667,-0.12156869503659504,-0.150663719338878,-0.1001694534903907,0.11603369920122703,-0.09872356313831099,-0.15560693720303978,0.12560715290683647
Q9_feat1,0.05579334776345084,0.18493949565199916,0.2222181115174248,0.1514671480492303,0.26563822776514234,-0.12272858121158972,0.13190647707127107,0.08588762554304596,0.22205066299028658,-0.14068797291047225,0.2158287194546342,0.15400339882982908,0.18062700814776841,0.03186256481873546,-0.17584656403420468,-0.030799602347706324,0.030799602347706324,0.12453630395524241,0.02602239813527335,0.13690292294249037,0.19965727180557172,-0.10178008147531824,0.06529939183446345,0.089878441404583,0.14862335283864112,-0.12659975085645603,0.21008025451568885,0.17438393336609082,0.2054756374808814,-0.1300650804588823,0.18753916283803307,0.21145216959327812,0.2536830551859648,-0.15994899938853707,1.0,0.3294913280477949,0.19531267675956462,-0.06219912646405057,-0.24945571263014646,0.05827065669887524,0.0031614945490732807,0.27272895128283753,0.06315046205666533,-0.022136314338708853,-0.17987449155901614,0.35891542327320997,0.14782243276320256,0.05446820039052338,-0.14143685195592573,0.1907264092085371,0.164798766213992,0.21227914012663482,-0.12099090176998949,0.16911504031144395,0.1508714917419566,-0.08969933570223079,0.08684159817028603,0.17665175288859056,0.12678689827866865,0.06801619522386812,0.2136020496902036,-0.07991099497704816,0.12470981740819144,0.036605182693164595,0.07259418037881843,0.0018084692110111882,0.11457291195253529,0.08588762554304624,0.1270984892029809,0.11851361265805577,-0.06723368410408999,0.09387996497385016,0.0036989715489046454,0.12968250599419076,0.026227180050429132,0.08684159817028612,0.15034372971502458,-0.05281505116413832,0.14218012701807115,0.01877944617005723,0.07133847678256873,0.0034571561432432665,0.0938799649738501,0.06389469663967183,0.12422306947496656,0.017938977599384617,0.10290123579300697,0.08120439074515043,0.07143149318111819,0.022298881580138562,0.18896848102140035,0.07133847678256876,0.17480502973720197,0.09232691816356473,-0.10178008147531858,0.17809689489972952,0.03326166200114461,0.102074635415849,0.05227461281801099,0.07756618866096544,-0.06723368410408996,0.13526585893122048,0.11175354206115153,0.15034372971502458,-0.050984033115462,0.12636693112644964,0.05278602135348932,0.1352478506335866,-0.009686945908992151,0.10926966150667526,0.15572635308979224,-0.03908360785829503
Q9_feat2,0.017337526117170477,0.12205188051847707,0.25452961160493687,0.2666594797462258,0.07315509738543641,-0.08663382685290301,0.19597877123466087,0.29791720202134425,0.06440340125420864,-0.1673231238466857,0.18995982118695104,0.1689766052453927,0.14478593526006606,0.1821902669421296,-0.17031743600708782,-0.009667840447674058,0.009667840447674058,0.07830318024121433,0.0738840799802171,0.22546533922420756,0.1593026645005685,-0.13547651405971556,-0.08200088009573511,0.2664871049510627,0.13580302028106833,-0.0962257695454021,0.20831794084842606,0.303690417653829,0.18910381706100268,-0.21706043265650737,0.2201940896613727,0.2503986819177903,0.26276313848539407,-0.22501731293818558,0.3294913280477949,1.0,-0.07005968289110795,0.049108984081795364,-0.24161209862606906,0.037314471903303545,0.17025979216167927,0.0904211878390906,0.14069717499724646,0.05142025998096123,-0.14639843500073318,0.1945425951657728,0.1815647427610382,0.16797576271757403,-0.15357307206911627,0.23650141072551967,0.30053968080306487,0.09123580685384915,-0.18864875574098308,0.2092007755403243,0.33178495975947964,-0.29560943234626297,0.12805367495886588,0.27162197066978755,0.17122726082547354,0.19730674724513164,0.1892657187900962,0.010900135856093677,0.19920493665168437,0.2431383187369189,0.1356553273343365,0.03744057125761796,0.250796767838567,0.1977098063765256,0.25452961160493726,0.12357171426288012,-0.016629140202429657,0.2924471735010088,0.01353677442977016,0.17932857552863413,0.27314486810310173,0.19762950501984944,0.1552244380509207,-0.04923280156362565,0.15045562894265002,0.26401331622095286,0.2104568532546809,0.04297899573632424,0.20914636217612553,0.3010896687791208,0.17947988379458324,0.05314854242576613,0.14305865723662195,0.2872983999717158,0.22440483945974848,0.031879374124272906,0.09606922137120204,0.2746974283118215,0.20685561518399193,0.18423888166519367,0.017875373382879055,0.14839420920183755,0.22897373204609017,0.22455827127246858,0.23241742005034044,0.13862120512142737,-0.06336275835753255,0.20914636217612556,0.30563345495960476,0.15522443805092076,-0.04632834717382195,0.23645586447088504,0.25440203727675065,0.16799137067344708,0.06085651103656614,0.1782954657205042,0.28229655101834994,0.03910991959385775
Q9_feat3,0.08423358422589634,0.38092260311497916,0.04365706163369778,-0.03526199951826735,0.33907481148983126,-0.26887465209967254,-0.15095332765489514,-0.1504186544800676,0.13582808613157535,0.14275378245452622,-0.03389712278790051,0.28865377512962254,0.4641544974117349,0.18273481926599672,-0.254953809458481,-0.012473302376086076,0.012473302376086076,0.04974250079597003,0.11938641886594628,0.08954112120532327,0.07129068284155138,-0.25514493707689667,0.19079870602707424,-0.00284302923098959,0.07210850427698337,-0.1588337275826178,-0.19651575940923338,-0.1643557841506739,0.04385079928279207,0.28803304850747674,-0.08229097136648625,0.26175392289195853,0.211649822714556,-0.08983686166047584,0.19531267675956462,-0.07005968289110795,1.0,0.07738800302216003,-0.45503166455694916,0.11523169956824708,0.18443469077570385,0.4519296758067653,0.2107214140340914,-0.23052860896206617,-0.29128580709748547,0.3204693398035321,0.4448591346342987,0.045585599968097495,-0.24072576664614775,-0.08792041225013965,-0.026438189956770962,0.10103694572063089,0.10694518618056377,0.009398853920175166,-0.08524788114922226,0.15637724061617014,-0.024364433305790214,0.06682130060888754,0.11127466418772164,0.05279730668346089,0.13458732956221092,-0.17829060682136494,0.016092987618473577,0.022820929103483233,0.04282385500416186,-0.0551305843927311,-0.043756080094144084,0.10497968593921399,0.10465221345906435,0.09042849537247848,-0.1577170390671518,-0.043756080094144,-0.027960301607052356,0.07605816073214627,-0.07783984661221925,0.08646540749915335,0.08242086245152182,-0.1347039954005683,-0.02512629305378259,-0.03529627768725623,0.12311822026382158,-0.08345939786416794,-0.021640603953537896,-0.0802038854260105,0.059589876472385436,0.042823855004161894,0.022820929103483132,0.002548387651444332,0.08827638665099202,-0.01937726618524476,0.06459689000951244,0.009416974354456598,0.20233263588100883,0.05180732597263785,-0.21443164804749476,0.04010907377391773,0.021922859844518264,0.0902275721125456,0.01257884696252426,0.01301096721713496,-0.15771703906715176,0.06682130060888757,0.07605816073214632,0.08242086245152185,-0.1970594149276215,-0.030352074856675827,0.0073652625939468735,0.13606388417005183,-0.06996031350203466,0.07475961853334587,0.02918880105452638,-0.11463125818226201
Q9_feat4,0.5124769172983229,0.055197366038435815,0.20413552735931914,0.19854454645468295,0.15636628579346584,-0.06782684502572014,-0.02971415648811794,0.28266013934701395,0.2471271386472766,-0.021286104039508067,0.03489833263974974,0.10335901937131473,0.15417733933337913,0.5605318531514436,-0.10163158562623939,-0.07311025407703849,0.07311025407703849,-0.07873198261472432,0.11989264141787954,0.45846614041156925,0.341230328681948,-0.08084135871110351,0.06504417218486659,0.16293667857710245,0.11990222467759631,-0.03935709245286063,0.04084797383858287,0.10999881755374064,0.11010652578221637,-0.012009240306110685,0.306333122697251,0.09708996002024425,0.18882034320688948,-0.12608041235892387,-0.06219912646405057,0.049108984081795364,0.07738800302216003,1.0,-0.14417443842231537,0.12503605544765845,0.3968358822661697,0.18537681111193097,0.27056528288084863,0.02675946528792328,-0.11935746689851892,0.04619524704236117,0.05213269658879357,0.6817038000852134,-0.10190408575123487,-0.01669837496436403,0.16505831380244276,0.11576091059579231,0.03840332871182211,-0.0651189226802447,0.007806436631599536,0.07509264480604248,0.17169737430061852,0.07366835896165203,0.11117527473020518,0.16886274906794643,0.1032033413959453,-0.016810830054638033,0.05319457342084136,0.11506229580602788,0.1595061681519887,0.028974750601653023,0.07366835896165205,0.13209281021772143,0.10824477531445259,0.16836986727869058,-0.007179951696319338,0.07366835896165207,0.01584807538857829,0.09924239397258856,0.08233649268826827,0.2152563968858341,0.2601300386250034,0.004122815706509448,0.09972957229557779,0.15731073945947577,0.166221273045395,-0.010250538601873176,0.15189599746816257,0.09361942088212986,0.10556391005947699,-0.012675986873005701,0.15683324060866147,0.09214562838149641,0.2186673766472956,-0.0014881393158342735,0.09837543278352612,0.16622127304539558,0.11396750704314344,0.3087533638747805,-0.03283720035077637,0.09710197754139656,0.08207756783271795,0.12722879904529122,0.1716973743006184,0.017970827124925846,-0.00717995169631936,0.12582011796599207,0.09924239397258836,0.19612823289537973,-0.025262050942212115,0.07082311203116869,0.19604168774964564,0.18161724897178358,-0.017385509124048137,0.07374427103192314,0.10266556485013865,-0.03973625593913084
Q9_feat6,-0.15212892128108707,-0.35979452138243256,-0.11238109697484812,-0.018826516234713726,-0.19476818159327494,0.4121027655996495,-0.04839624207945655,-0.03485637768580092,-0.09026481193548105,0.09621923470010045,-0.09904133227476285,-0.19793589738952586,-0.2552607335436393,-0.16852632441145612,0.5951243965061938,-0.12569287849403196,0.12569287849403196,-0.11675831607717377,-0.07593841618087264,-0.11397662328992987,-0.08083898212810793,0.4927910175129962,-0.16400060681902467,-0.1531123618343219,-0.10137959369100144,0.4350598588763906,0.011074498638933249,-0.06601970072859853,-0.09501761692294888,0.025937631171224794,-0.09600687317424414,-0.3144628972594397,-0.08099108282540685,0.30614829065628946,-0.24945571263014646,-0.24161209862606906,-0.45503166455694916,-0.14417443842231537,1.0,-0.07024676712009553,-0.2224713533072731,-0.28003571299614216,-0.13471834390424253,0.12530156859268593,0.5903353345642314,-0.2940534757904239,-0.36484898441924346,-0.13979540212449418,0.5096424725552212,-0.1057156890274856,-0.01618453194381112,-0.08244180552322984,0.11469155154314731,-0.11532156558808322,-0.07101297229087422,0.09621923470010062,-0.056154860615619695,-0.10084850108902997,-0.05063349566835461,-0.07447191499641778,-0.06124149659896759,0.26261107023876723,-0.09913970262278461,-0.05874515944644129,-0.07264524323235443,0.17981905807810766,-0.063949947379688,-0.10587624722062032,-0.11238109697484791,-0.041147828772719226,0.2900667929533654,-0.10084850108903004,0.10157543958386019,-0.08982972412247511,-0.0659951048113316,-0.056154860615619695,-0.037504102235535415,0.3247577445432654,-0.07048415683847242,-0.08660302150767801,-0.09741282245460633,0.23679375999090335,-0.06394994737968776,-0.10254023790408326,-0.09211220349317151,0.12227121186021753,-0.05874515944644139,-0.09566675868527255,-0.06826929724855818,0.11160658986746007,-0.07885078396512735,-0.09741282245460638,-0.11077395023332609,-0.04451434284764746,0.2890068250699927,-0.053456774015240835,-0.07475735043975613,-0.12025395947938124,-0.05615486061561956,-0.03349256028346282,0.37287044838488725,-0.10084850108903003,-0.12179969144117236,-0.0375041022355354,0.3120134960708052,-0.07447191499641768,-0.042094882646796464,-0.09390031782073435,0.16627676996813584,-0.08233984958485784,-0.11397662328992948,0.20471964567318143
Q10_feat1,0.08845913313937386,0.17079652661244293,0.21281721772916176,-0.005709389225561182,-0.005053333986794644,-0.04417879911122506,0.1875891665418758,0.14019332548589009,0.004271119649950569,-0.039752124982151915,0.14724968721485082,0.07533677153441445,0.09754753542131941,0.0833839040751742,-0.10254738859153971,0.20328092959671926,-0.20328092959671926,0.1009281610709575,0.10765449517318597,0.12320970969546907,0.12348541588231561,-0.06685547728662812,0.17046774229161293,0.14191764996607126,-0.051538830188055676,-0.06976474307321823,0.11990884472030668,0.13070862740213227,0.08923320053694898,-0.10436438915866646,0.14727729198237877,-0.013046405946133235,0.05207868098740166,-0.0421430378984776,0.05827065669887524,0.037314471903303545,0.11523169956824708,0.12503605544765845,-0.07024676712009553,1.0,0.21799716526624058,0.03551022701892461,0.2546676813290144,-0.05275367976461877,-0.15953773627558304,0.1340267237593074,0.05276359756104766,0.10763839012130479,-0.06981305517227526,0.1839910620437854,0.10490016081169048,0.11185401341749265,-0.11542475067903032,0.12280455661553763,0.0022055804020868135,-0.025965749722384336,0.1044717729252166,0.008581267501025416,0.18034549355012913,-0.02258458993615937,0.07629983999255661,-0.0018570825029423593,0.060687610494390504,0.12558647313804955,0.02230261070124608,-0.08969222425995352,0.030961213143699668,0.010967055622364618,-0.0546559046718421,0.16330047888444263,0.012632678555211411,0.030961213143699748,-0.1292535296449978,-0.04663267606159825,0.0847007401304692,0.10447177292521652,0.13968482228142903,0.029824141789883137,0.06212327474702856,0.06886875405405622,0.022235705135759936,-0.053665673284911126,0.053341158786373945,0.0020324626708399596,-0.003842805497547019,-0.09591935821918099,0.1255864731380497,0.029370381061060657,0.07303757419646568,-0.11923167852362647,0.05170506815006951,0.02223570513576001,-0.04919413556397251,0.0912827476446226,-0.025655315480502018,0.19910088584875618,0.12860244115289374,-0.041361093539041084,0.14185684205103435,-0.01015706041600346,0.012632678555211519,0.05334115878637395,-0.08541393217404979,0.19461516252720204,-0.014454311486396917,-0.0015486575956221728,0.02600740128822128,-0.01069232912651375,-0.06169598712296801,-0.024970644817828496,-0.03965441746407669,-0.035785322064492746
Q10_feat2,0.46761710969739195,0.13299326165314315,0.11920095660279598,-0.012056421036710303,0.10718855832280232,-0.13638247811399618,-0.13900051648406056,0.2778515543472994,0.0947773001875698,0.09558292166572506,-0.07686458354206434,0.19329103040764523,0.10254142160709617,0.4857003537259853,-0.12748412733349512,0.12184156788599025,-0.12184156788599025,-0.08349576690253831,0.19307472983275453,0.2214891568867919,0.15469094054656776,-0.11217702249807569,0.21308181974662949,0.10487484921214146,-0.0717536018243667,-0.0889952750875326,-0.07494707987306232,-0.07139399578356347,-0.01502143926807249,0.14731661108879784,0.1513663890336674,0.17814993771982707,0.0853123370471837,-0.18717622148178567,0.0031614945490732807,0.17025979216167927,0.18443469077570385,0.3968358822661697,-0.2224713533072731,0.21799716526624058,1.0,0.03491167683198859,0.26308124701162694,-0.16889155150877125,-0.22128560578046036,0.07225171688979729,0.06904326001036439,0.36148184602795247,-0.11988619509584314,-0.06579891699023463,0.10999246803490656,-0.012121924797927399,0.08377504940589114,0.04783013892088737,0.08773650937071308,-0.017955658159067276,0.07324649761366352,0.15202242145872713,0.15172809640976986,0.04263165722402207,0.1344091024988488,-0.046535962025672964,0.017959056382154337,0.18697060036242075,0.08246275376458789,-0.014147752301701635,0.0496271541125596,0.10047634537102057,0.043891825105680855,0.107984448661965,-0.02988603539991718,0.0905852610510268,-0.06096791035097861,0.01208309257611587,0.12896645476827517,0.1416658621467706,0.14030945377124052,-0.010484662479609276,0.013636387760676284,0.18471398573983058,0.06963217581536582,0.0229436474072291,0.04962715411255958,0.08046867831681509,-0.008114787626176567,0.0013273682698524772,0.08855442858930578,0.12284179776284275,0.14103544271094925,-0.06558642492433185,0.04337702956880569,0.13280496611910234,0.09084884299693692,0.16653599893457033,-0.07447629122552704,0.12834600689291284,0.2005805198594812,0.05592054831442762,0.14166586214677077,-0.04302938481891654,-0.02988603539991729,0.0905852610510266,0.06531401392495104,0.14030945377124046,-0.06123426520735176,0.004133263165763875,0.1750053280817385,0.025824835388842872,0.008134268450938887,0.008257566893113879,0.09108713005096646,-0.014944398062873593
