,Q1_feat1,Q1_feat2,Q1_feat3,Q1_feat4,Q1_feat5,Q1_feat7,Q2_feat1,Q2_feat2,Q2_feat3,Q2_feat5,Q3_feat1,Q3_feat2,Q3_feat3,Q3_feat4,Q3_feat6,Q4_feat1,Q4_feat3,Q5_feat1,Q5_feat2,Q5_feat3,Q5_feat4,Q5_feat6,Q6_feat1,Q6_feat2,Q6_feat3,Q6_feat4,Q7_feat1,Q7_feat2,Q7_feat3,Q7_feat5,Q8_feat1,Q8_feat2,Q8_feat3,Q8_feat5,Q9_feat1,Q9_feat2,Q9_feat3,Q9_feat4,Q9_feat6,Q10_feat1,Q10_feat2,Q10_feat3,Q10_feat4,Q10_feat6,Q10_feat7,Q11_feat1,Q11_feat2,Q11_feat3,Q11_feat5,Q12_feat1,Q12_feat2,Q12_feat3,Q12_feat5,Q13_feat1,Q13_feat2,Q13_feat4,Smart Phone_Q1_feat1,Smart Phone_Q1_feat2,Smart Phone_Q1_feat3,Smart Phone_Q1_feat4,Smart Phone_Q1_feat5,Smart Phone_Q1_feat7,Smart Phone_Q2_feat1,Smart Phone_Q2_feat2,Smart Phone_Q2_feat3,Smart Phone_Q2_feat5,Smart Phone_Q3_feat1,Smart Phone_Q3_feat2,Smart Phone_Q3_feat3,Smart Phone_Q3_feat4,Smart Phone_Q3_feat6,Smart Phone_Q4_feat1,Smart Phone_Q4_feat3,Smart Phone_Q5_feat1,Smart Phone_Q5_feat2,Smart Phone_Q5_feat3,Smart Phone_Q5_feat4,Smart Phone_Q5_feat6,Smart Phone_Q6_feat1,Smart Phone_Q6_feat2,Smart Phone_Q6_feat3,Smart Phone_Q6_feat4,Smart Phone_Q7_feat1,Smart Phone_Q7_feat2,Smart Phone_Q7_feat3,Smart Phone_Q7_feat5,Smart Phone_Q8_feat1,Smart Phone_Q8_feat2,Smart Phone_Q8_feat3,Smart Phone_Q8_feat5,Smart Phone_Q9_feat1,Smart Phone_Q9_feat2,Smart Phone_Q9_feat3,Smart Phone_Q9_feat4,Smart Phone_Q9_feat6,Smart Phone_Q10_feat1,Smart Phone_Q10_feat2,Smart Phone_Q10_feat3,Smart Phone_Q10_feat4,Smart Phone_Q10_feat6,Smart Phone_Q10_feat7,Smart Phone_Q11_feat1,Smart Phone_Q11_feat2,Smart Phone_Q11_feat3,Smart Phone_Q11_feat5,Smart Phone_Q12_feat1,Smart Phone_Q12_feat2,Smart Phone_Q12_feat3,Smart Phone_Q12_feat5,Smart Phone_Q13_feat1,Smart Phone_Q13_feat2,Smart Phone_Q13_feat4
Q7_feat3,-0.011449695210313133,0.11222205143093895,0.23026747702715455,0.2117738915264255,0.12303006346387459,-0.0726146497677703,0.1547886349558933,0.1422775983061172,0.07671817820592813,-0.07061493487334511,0.16809514417877652,0.09577918949844597,0.12877577010750604,0.08559734203324457,-0.07261464976777013,-0.016651278733677968,0.01665127873367778,0.13345520416767076,0.013073157087110642,0.11958887089409968,0.11602056973036036,-0.04671939704175098,-0.10026650336423484,0.25120130667366675,0.2096698407459851,-0.07361114844080342,0.38289573737551813,0.4155839104086301,1.0,-0.630880297876511,0.16701210454462634,0.13306654680553162,0.18650455923993825,-0.1537300479325949,0.17233454509336507,0.15253477177414257,0.02567129084935955,0.11474309703413496,-0.05325901165931549,0.07623152102152042,-0.03395815777671055,0.09226814397488188,0.12818550637853987,0.14444444444444451,-0.07549118385576198,0.08290432884512218,0.1586318319807063,0.1418468094203725,-0.08521331338957913,0.08832775704947539,0.2613736475897743,0.29286448142617766,-0.11800368431843494,0.028717045248020982,0.17418324881214028,-0.0716850482732651,0.036880864212875515,0.1502393807341241,0.21366267065606825,0.134393301164957,0.1540197917043683,-0.08249817578891448,0.13866957550014972,0.10178558724734409,0.11196494039250032,-0.011193898607907427,0.163405273229297,0.1499238966929959,0.14828025224057176,0.15063488932590666,-0.04089040847630182,0.11160263476877229,-0.04557617587376448,0.060252473142054744,0.13440676785369626,0.18962821449976688,0.18923792983116225,-0.05590169943749526,0.05816084299742313,0.23909286936668273,0.14822528855855546,-0.052366036396148716,0.2720549372624708,0.25381193242377514,0.3779300312824692,-0.19118805159055346,0.10076113370577357,0.1764079489509975,0.20756127569543603,-0.06487187842004216,0.141070053528423,0.2101359968398796,0.053121271525973034,0.19009550278971746,0.008526285965902838,0.123086759271617,0.09258965608483102,0.08816262379880418,0.14108121160783038,0.14907119849998623,-0.08032193289025069,0.22821707958951812,0.10337423226905089,0.1768407243555799,-0.023632498872092147,0.17648905193735315,0.2583525338486762,0.1956780115800075,-0.06523634823667018,0.012358883913090297,0.17303064716012942,0.027944237024302994
Q7_feat5,0.10222663083250831,0.0625919136870543,-0.2503179293643644,-0.2351497111204678,0.1255860428057132,0.11575625442406143,-0.2707394055330749,-0.2707764030282304,-0.01798842251236552,0.25881623237741097,-0.17311305924972542,0.045978429351395345,0.14043637625431588,0.09312607017809389,0.11575625442406154,-0.1117162484462067,0.1117162484462066,-0.1510414068191978,0.05597750402149532,-0.10876377257113962,-0.11190403425976488,0.11976285349698478,0.2003315899111462,-0.24067183677975723,-0.20077356942513983,0.08223102461778227,-0.6466531100993022,-0.6705840110624719,-0.630880297876511,1.0,-0.2795587087915573,-0.0428695764966748,-0.07344742990562927,0.22191372834283088,-0.08229080112797608,-0.20208548273213403,0.3117470726126688,-0.014573395093750158,-0.005492317686385039,-0.06824271790101448,0.15883493078640054,0.06855571586129278,0.03301395520508527,-0.1682347461004019,0.08409890035237143,-0.02590199647177554,0.07132545917361564,-0.07485580164620763,0.14886009446183185,-0.22965605420479446,-0.2739485762667272,-0.21379652762353446,0.31759246296243654,-0.07048942180420945,-0.2883658586524792,0.28463285875115857,-0.04160849648113553,-0.1760693151896607,-0.19426781684310207,-0.16577911000675286,-0.003726901789804934,0.15362104338748747,-0.2235131963495371,-0.19872498080336562,-0.04753643854510887,0.04304109306360311,-0.23817042492121177,-0.114302619691222,-0.03901551022701883,-0.06819724511883493,0.0655604094194194,-0.18133702220987613,0.051055204236753804,-0.10467099505354595,-0.22199418696275466,-0.19249624759560155,-0.1431459622429178,0.1322523029734875,-0.10160183002149233,-0.22046329487363128,-0.10180787029692119,0.062215100475732955,-0.40439815309226,-0.39291287957281845,-0.3398179017207895,0.37466495216297824,-0.2853335009864321,-0.06634992969830396,-0.10110732762660933,0.027170575571014984,-0.1494971735957792,-0.2749177982630967,0.04712788631796329,-0.1496636311922178,-0.06796242788993236,-0.10382575334230515,-0.022761177618694183,-0.05562006236376462,-0.037557992918855115,-0.15870276356818394,0.0738988905489012,-0.2379480684905596,-0.06892853913717434,-0.0940790532210533,0.06238355764607147,-0.25879659212601097,-0.3330044575194002,-0.14375854930384124,0.17454692173004602,-0.016145951055714258,-0.2160136723002058,0.029985837179245564
Q8_feat1,0.2972288642186787,0.011173446441318515,0.2929408618289836,0.21546674557277934,-0.025067729395864855,-0.04092105317107432,0.22074046405817516,0.36182243642695955,0.1263702721175444,-0.18762765628586942,0.22704884661458524,0.07830607828411744,-0.07755704512840607,0.20497940036486717,-0.07415224400127587,-0.0006398652808723104,0.000639865280872315,0.07125291154292676,0.12026973600030405,0.2797814142571337,0.28890227041963895,-0.08153865201230384,-0.027231210982353968,0.16575541622876278,0.17021672532629797,-0.05471433018958959,0.3172603272450891,0.2824712548082395,0.16701210454462634,-0.2795587087915573,1.0,0.03495761472876409,0.15416369285868095,-0.31735640719115804,0.1812354268131097,0.21292368539533968,-0.08680709432979408,0.32311425106433633,-0.10110229335367918,0.11152413032924124,0.15550501286654658,0.01580335492114056,0.13373576441221405,0.06660748630287848,-0.13175361327782198,0.1944103478260421,-0.09356669175436275,0.3526935044538268,-0.13163976433407742,0.14774742656023587,0.34557018505628884,0.23933854125385048,-0.19833691766709416,0.19788358444465276,0.18932912869793353,-0.19385529136189988,0.2428375447357396,0.08391235590988318,0.26667584390036875,0.27222286635099474,0.044027360015793764,-0.0815386520123037,0.1849012806010422,0.24083750577363094,0.06621231114152366,-0.03122091209418461,0.2564074455170561,0.12846290972606875,0.05077633467285434,0.1860805596726485,-0.05558240675989921,0.1134781067889305,-0.04413461864901095,0.09678368488591263,0.2400310170303563,0.25227409591275046,0.2839780777921047,-0.08563984863058327,0.08984839764003785,0.21917134648059017,0.12898484259189522,-0.04857698437373601,0.31575039842928454,0.2039005187635237,0.1598202068884887,-0.18257958783436895,0.5369360352297187,0.06570924140815769,0.14356269951223274,-0.1580028390125186,0.24863300567327962,0.20922992494272735,0.013268528870841482,0.23842034730497041,0.03204348214748968,0.17977322870493717,0.14894518247873165,0.07824483737894797,0.08313708983503018,-0.003723471679590585,-0.09362573578414185,0.1899407759454557,0.025767177882415213,0.2249284734705363,-0.02982507811438159,0.20721086322089555,0.3435708705424663,0.09967928644188538,-0.12383903139128055,0.1358488962214409,0.13451490943175293,-0.10380045512245364
Q8_feat2,0.03841153408027682,0.13335750309462374,0.16727366732147192,0.09703333563596257,0.21320652697813222,-0.15133441001555217,0.08044120523655904,0.11326023118931892,0.03565088521257529,-0.05445012440836906,0.19696788311629915,0.22510358345154818,0.17694371453369853,0.1976387214741874,-0.23041462714939875,0.07572827480531405,-0.07572827480531405,-0.015582831264016123,0.09006760593621517,0.24513041775089983,0.14924132425305037,-0.19497479199824277,0.075233176730945,0.21749932376518274,0.02209270313738049,-0.1860900953499136,0.046359514671763406,0.1336968830440893,0.13306654680553162,-0.0428695764966748,0.03495761472876409,1.0,0.31471640911793364,-0.7588609567897824,0.23323673940338166,0.26284545161995276,0.25533684769787207,0.08359419367479799,-0.3012553155917295,-0.02985638556177181,0.1970727475738835,0.232519887149326,0.1831360951956001,-0.11447636747240608,-0.29305572929978413,0.19427727237649162,0.28291391377910075,0.13089062436889093,-0.25770867673121944,0.04444491775156843,0.17484690138068712,0.09094667994973399,-0.03394655127645801,0.003728450371747829,0.15410417553453148,-0.05324589810470531,0.022088473106307908,-0.01746141052224816,0.09520974175592042,0.04970492238919635,0.10119509324102025,-0.16094794127931988,-0.010853015246132141,0.1661990788436167,0.08590548772804889,-0.14500677144076846,0.01259772866066836,0.0759262357755715,0.12856434843376646,0.13774257759565567,-0.22325617118536778,-0.07020583083355642,-0.08409576411904175,-0.1098368618955315,0.13763532611343454,0.1596324356858643,0.13764289718223532,-0.20478155158843758,-0.03719877736420869,0.12924421323047128,0.07844151145664593,-0.18309167127226522,-0.04450060640287158,0.03688429101464359,0.016267880910327836,-0.04136387370627636,0.02651367604313111,0.3129739134595334,0.11425039750574743,-0.3235199638587684,0.08764109505231069,0.11060459877122598,0.09683030395080108,0.11762292999029046,-0.24633053387500142,-0.06188116609163159,0.08276297079890889,0.11366372425528776,0.07515782116301876,-0.1722921708075796,-0.2475566989979531,0.029658375839058077,0.056262223290174454,0.08590624138598763,-0.21548706189332406,-0.025718517405846592,0.1628600502237425,0.035802391114703166,-0.05888246675101074,-0.019901586125414393,0.09359434177089304,-0.14917323589068088
Q8_feat3,0.12182103157442738,0.20015429279466393,0.2002818732550111,0.2261705962342985,0.2583115856234175,-0.11778612628288333,0.10363513191355309,0.12697446058938117,0.19651911673946604,-0.10793662786161899,0.22825413541395165,0.26045784971587804,0.2469261833944839,0.2757381900329923,-0.1461579669203665,-0.02884457045177095,0.028844570451771103,0.06135160185802288,0.08841767303065227,0.19930601211490803,0.18423108849796407,-0.11098102442195437,-0.03497319975903764,0.16124588421578165,0.2615667013525597,-0.11262440305065834,0.16967974981397677,0.13260334809170318,0.18650455923993825,-0.07344742990562927,0.15416369285868095,0.31471640911793364,1.0,-0.4319489997410209,0.2617712190704161,0.25353685423395417,0.20685973027441892,0.17671772153756837,-0.09930675573791434,0.0257584265900608,0.09166446403263923,0.24619299350617752,0.23517274046711617,0.020851441405707515,-0.15565657183703638,0.2562724267592103,0.22275742985008146,0.17266633892068622,-0.12967671772450262,0.15393159867596562,0.286536982893379,0.18843366572035802,-0.10133152052894488,0.129118310787005,0.1473508024836479,-0.10014735111026565,0.12760207486876418,0.21291108396327024,0.2346581510720731,0.20884465089989157,0.19615441149367946,-0.11098102442195476,0.1524096951363343,0.17039525486038676,0.19251236033410177,-0.05306981781013585,0.19924737182657792,0.220660349925004,0.24551855447124019,0.19395486086528216,-0.1270789845843185,0.12871638016557596,-0.03070293565428964,0.16569265667770683,0.08094878969266041,0.15603789952109967,0.20326492521013706,-0.11656310103003886,0.02297818250274921,0.15844704815314745,0.3095695936834459,-0.13198529593555164,0.11656310103003924,0.16067793098481728,0.16269346231159537,0.06460789573272276,0.10559273546969068,0.24507519976552866,0.48120955365030427,-0.16998580291704782,0.15418160226102956,0.22637571350484917,0.2492223931396144,0.21053441591512956,-0.15446811949202785,0.0317421208594463,0.08326288823588862,0.26228306581553296,0.20348642206201265,-0.0466252404120153,-0.14236038656660793,0.23181703322083733,0.19636762858065246,0.16593228009194658,-0.08636471821690872,0.16140500730086102,0.1894745922756198,0.19321858883592402,-0.039836534002821104,0.10303460678578936,0.10790138116695168,-0.004682230882549222
Q8_feat5,-0.12040039218213329,-0.0913483551513113,-0.15780666387393985,-0.06798644758941969,-0.13162707431140605,0.16769540239782207,-0.19191612835563943,-0.18473716556963724,-0.03991210633176205,0.202519353830564,-0.26130562876505076,-0.1515989096471499,-0.018189891394633187,-0.1847683064577805,0.2530319880105454,-0.12553686026781027,0.1255368602678103,-0.08667451402877853,-0.021165542298752657,-0.1592119222521201,-0.116015932716863,0.256930851763738,-0.029485663977669937,-0.22233036669165523,-0.06732653112075894,0.23850490079537753,-0.1803842276407906,-0.21354516214947533,-0.1537300479325949,0.22191372834283088,-0.31735640719115804,-0.7588609567897824,-0.4319489997410209,1.0,-0.17493355478093656,-0.24525005437938116,-0.06986117081267385,-0.11784431004285043,0.2838615224713666,0.0035396951527846368,-0.19265913902418774,-0.15682663382780304,-0.13143577715120255,0.08552289754491917,0.34396150461186914,-0.18970348406880486,-0.11123203010007932,-0.17324593888652637,0.30508853619499154,-0.1403012662167195,-0.24869292337632137,-0.14475923493882792,0.17911384420269,-0.03580847144027278,-0.1977222838740132,0.1639625142757538,-0.09279595573582751,-0.033049508637642354,-0.12592913694548372,-0.08210941198404646,-0.06383109791786341,0.22021199381482606,-0.17874109912458722,-0.1365851472222412,-0.049068306417669016,0.21331431304601386,-0.10968906913223785,-0.0825339692397458,-0.07900319472636169,-0.08748833307104592,0.22951446035765763,-0.03310776429990863,0.0917483712031389,0.003053609533247967,-0.14964698886488723,-0.13184472605210856,-0.104451820651029,0.2347940987335834,0.012333400808894635,-0.16206783396835608,-0.11777022503497867,0.2015649721950955,-0.11814074108223627,-0.11246574767888254,-0.0737718914010363,0.12507598148259558,-0.1957806903812262,-0.2688913733194043,-0.21060795255788792,0.4144173683082722,-0.12164129410283138,-0.16955184129993472,-0.045430850621716375,-0.10174274715119286,0.21359736381777014,0.020955731320500832,-0.05831557165069879,-0.12255527085699391,-0.016958548178073442,0.09455508953524398,0.26179911132818773,-0.13596536417471755,-0.05126536681684474,-0.05986882590277398,0.2238124219280356,-0.09890996295686391,-0.20977606109887015,-0.034948856592151384,0.15564201083706228,-0.015302645420585126,-0.12873502842732532,0.15307984454359672
Q9_feat1,0.05629422803785031,0.15359063006090978,0.20877881652239905,0.1607885385693621,0.25233975171957934,-0.0997823305335148,0.11764053684594421,0.07220679723240174,0.2103692334379137,-0.12273625427284954,0.23485498484400233,0.1638085445114992,0.2161722728803876,0.046006186418452236,-0.179740356987524,-0.016730196933710747,0.01673019693371075,0.11867376676290033,0.027133514872997012,0.13122368902138185,0.19523761729178563,-0.10207632997170267,0.09436200502518396,0.09442618637508152,0.11897588130708063,-0.13585686012447243,0.17585153496628597,0.13424264319675064,0.17233454509336507,-0.08229080112797608,0.1812354268131097,0.23323673940338166,0.2617712190704161,-0.17493355478093656,1.0,0.33735499818669623,0.21249497227863728,-0.040905625857021385,-0.2521274787284068,0.058480399044584415,0.015157380946569435,0.3021015134389696,0.07581112539080614,-0.040956659970524105,-0.1982946702655112,0.35090132732125584,0.17739803154948813,0.07446628245930786,-0.14471339805590844,0.16735308963649273,0.18990212677973256,0.2114992826428273,-0.09616376511563025,0.15173594176305705,0.16018632537076782,-0.07113369291177322,0.09287722238015213,0.07875042156008492,0.14683464716453876,0.10021102213399938,0.1480017156858779,-0.10207632997170236,0.07456432023025496,0.11262730667134817,0.11159279462989193,-0.08146613457429644,0.08031473203792713,0.1465500347420008,0.10460811176007846,0.06338207819077109,-0.15627763943406656,0.03409522104697732,-0.07978515266848664,0.03340079166883554,0.10054008785760168,0.12503061515203037,0.19663482457918707,-0.11049552409373424,0.03281483912785336,0.13944924784921117,0.11034745181364891,-0.13158385904551087,0.05375457928884332,0.04996305227091964,0.05677620775181104,-0.01765615729625764,0.11982727849700964,0.12135710414594825,0.15460949851386052,-0.14474522343573248,0.30724859327168125,0.0808754307974555,0.12450980203320777,0.07884870721463104,-0.18857242536314325,0.08352176872256745,0.07151862765181409,0.09715734416112054,0.06869531405521227,-0.04479548274070276,-0.18236480736046104,0.18363110584933967,0.06723545983013307,0.033481046889832985,-0.15269472019513564,0.0001955187902179072,0.17561396353327713,0.1607885385693619,-0.033107866771638315,-0.006099851458748056,0.10695422206738918,-0.0229122670034518
Q9_feat2,0.0028117189229093092,0.10600660403269406,0.24666621050990328,0.2563939821778364,0.03280369472418941,-0.07196823014486597,0.20419522312964705,0.2952130279293815,0.041386761140813494,-0.175571741315886,0.20744565519644098,0.14796670831810677,0.13043837641003442,0.16809254361101833,-0.17870762766309484,-0.007912762273558692,0.007912762273558695,0.07501472175890103,0.04477865170346571,0.23521783974531915,0.14964805693001135,-0.1356967123172526,-0.08120630042723634,0.24858260496070855,0.13514928366078932,-0.11585847616859797,0.20390128566061053,0.30324472113452416,0.15253477177414257,-0.20208548273213403,0.21292368539533968,0.26284545161995276,0.25353685423395417,-0.24525005437938116,0.33735499818669623,1.0,-0.07175781132278838,0.049907583071315945,-0.25067883666970964,0.013045215658477795,0.1562845053924635,0.09306139779116902,0.10573337344562235,0.039223227027636205,-0.15247316335645297,0.20859421607226833,0.14653004715237591,0.16645957830293548,-0.16242605173847124,0.20741362444626915,0.28644405552658186,0.08861469461982101,-0.17454981838754252,0.1909840245972628,0.32429212012517294,-0.27554845444511994,0.02586892488561516,0.09568325266975446,0.19389069366314932,0.18394198590499783,0.05260437528355142,-0.0668045352946475,0.15364096972376443,0.23490683746218552,0.060889304855822064,-0.09234142433597264,0.14349494272350052,0.11452991232363097,0.08501891062880584,0.10610276272461674,-0.1553797192134709,0.06258336194660101,-0.05569200775430832,0.027400538353941038,0.1572365033716686,0.22538123989521203,0.19777115296204634,-0.1425219281373926,0.009605288206343848,0.26355484752557023,0.10127393670836683,-0.10794560237624994,0.1754116038614047,0.27160918333686995,0.14406868670990403,-0.14826978805018362,0.19323086074955234,0.15001589628897535,0.1421264361001766,-0.10008305365582333,0.12543007719751137,0.32323190895932624,0.011720180773462504,0.1258226841856603,-0.0723523089252019,0.07342650437441939,0.07460255295802781,0.09055624423223116,0.1580794067461315,-0.043852900965351306,-0.11026698931685112,0.1624857314968751,0.015791474940489308,0.1415105648915904,-0.05488477510798737,0.12273826686608232,0.25682978499687065,0.1014305863560664,-0.12108512960631022,0.03552012356566002,0.21095312806298633,-0.13651858020723884
Q9_feat3,0.09677074101728343,0.3537818638167369,0.04993549229236399,-0.023167189547555162,0.3514577459721839,-0.24714140465689016,-0.14382593135366184,-0.16122061646924976,0.13374163157881105,0.14156467425252262,-0.009014000087558026,0.3203946399241446,0.4732156025396898,0.19340870928643836,-0.27537058335118,0.007935855296795592,-0.007935855296795693,0.018947146507322488,0.14070420170676778,0.09310155517257505,0.0696860920926251,-0.25196516175006084,0.21333144567998338,0.01951978569969422,0.04396757132106296,-0.15344318620719868,-0.2105394922439479,-0.18522524996661205,0.02567129084935955,0.3117470726126688,-0.08680709432979408,0.25533684769787207,0.20685973027441892,-0.06986117081267385,0.21249497227863728,-0.07175781132278838,1.0,0.07863671922477553,-0.46546694131490973,0.15133599957470964,0.1953559522103448,0.47592175404572407,0.23924974338841018,-0.2451870228061277,-0.31292699911146893,0.2954403957199925,0.46045682759830414,0.03839427723898307,-0.2356053544046907,-0.09272403140009806,0.0031815307087871927,0.08765586978778277,0.13460096898763774,0.03873037887724429,-0.0999447452131288,0.14584902112803927,0.07153505834570309,-0.021131468261737937,0.05772486177785794,0.11438303821541702,0.19289155006898975,-0.21552557859656607,-0.11761891124634867,-0.013301273751551422,0.11110496987740504,-0.08616484191083873,-0.1520053789026433,0.17072276202329123,0.24220529706721047,0.09219340763297067,-0.2885130775517246,-0.1156371735950272,-0.11029217576800285,-0.010244017216259515,-0.1149232162257237,0.0567437832024051,0.06815393831058032,-0.1950522063194789,-0.016165504059762012,0.008227542468661404,0.07426400079242729,-0.21871800000098746,-0.23448438208352423,-0.1680327222079942,-0.08149108101998788,0.15439614607527485,-0.11964793111631995,0.14626939360999633,0.15274034486175758,-0.254165612092601,-0.034259701132903025,-0.10888585972742729,0.3809709075840334,0.08172729571298057,-0.4081923571592524,0.04543381048768091,0.13932891207790443,0.1487506118674152,0.15258467127819353,-0.2298453025818721,-0.3302514799172221,0.014354387695887896,0.13902436084552344,0.11983791836886991,-0.319863964025405,-0.15189589980872847,-0.10030975888445566,0.09158491306519013,0.029046057878879983,0.09338248609977827,-0.07336368894997439,-0.12802919600389837
Q9_feat4,0.5189716332385113,0.03695066197906154,0.19654396199555949,0.21315792318457466,0.16140392947596519,-0.06951468911366304,-0.021802747309060774,0.26275767484378765,0.22983131753257155,-0.021952379618241417,0.03321643672606544,0.10183978460019696,0.13637825066047998,0.5457083325103781,-0.10352254915174869,-0.06652971363785598,0.066529713637856,-0.06370196189596729,0.11678103198540003,0.4268625112568779,0.3330674632625988,-0.07860699486804473,0.07086005148508916,0.1556257277258025,0.10789323806619253,-0.046021723353492895,0.027212785117178607,0.08574761503420589,0.11474309703413496,-0.014573395093750158,0.32311425106433633,0.08359419367479799,0.17671772153756837,-0.11784431004285043,-0.040905625857021385,0.049907583071315945,0.07863671922477553,1.0,-0.14521435111525613,0.1172829410320178,0.38732284479349366,0.18138050687419985,0.23781779563660085,0.002272140535329251,-0.1270165172857332,0.04348457332104561,0.05212088076157562,0.6776575866938226,-0.10081651553587828,-0.034261017962785516,0.14896539491940716,0.08506630371787811,0.0585592706703412,-0.0930769282757574,0.016933061938148943,0.09031613044511708,0.12037505339159668,-0.02949551852610555,0.22272393285233813,0.17974481398761208,0.047711849240032495,-0.0786069948680449,0.04673147884968765,0.2535881189802294,0.07815582986029022,-0.10438159062221321,-0.03151282786073452,0.044033059567042517,0.07266481424694471,0.22515116522708478,-0.09000905462069021,-0.02650670722435059,-0.12426657197769994,-0.003769767601475765,0.046788752076051154,0.23361971253209965,0.2951977565109114,-0.0825607362357271,0.02392603446132682,0.12101950839685324,0.052799774721441664,-0.07026944556299934,0.020830708834860153,0.06710891054260905,0.0883456359234924,-0.1199649271062075,0.12844457459079933,0.03778152065184732,0.14036344567032663,-0.12931720021497142,0.051266950552066225,0.09351641589547875,0.05024095638670047,0.28055568365734423,-0.07953328755450048,0.03019505651645342,0.1330387300166158,0.045825225392720784,0.09561562666643905,-0.04064528553143515,-0.1186267677373655,0.02188964116561254,0.02358530087031025,0.23655605122910975,-0.1157297834864628,-0.02357538550029169,0.06315453053225663,0.0946643150436857,-0.03695066197906151,0.026480745712568986,0.011757801160947635,-0.09255272615404954
Q9_feat6,-0.14498746739074872,-0.32801802532493174,-0.11094940685121517,-0.02736880358001458,-0.1774731874078224,0.39097089241383004,-0.05155527484056824,-0.04284238258675451,-0.08183993129367782,0.09793786078901472,-0.09939380771021915,-0.21481052422761418,-0.2633463039738398,-0.17456857932465755,0.6209165080104323,-0.14451666302937546,0.14451666302937535,-0.09253776223259703,-0.08776737211880503,-0.1184432394690243,-0.07897600172862736,0.48195201139253857,-0.15219210736294564,-0.15114100028894273,-0.10339070191904105,0.42553573953416174,0.04238782746326185,-0.04985547245209146,-0.05325901165931549,-0.005492317686385039,-0.10110229335367918,-0.3012553155917295,-0.09930675573791434,0.2838615224713666,-0.2521274787284068,-0.25067883666970964,-0.46546694131490973,-0.14521435111525613,1.0,-0.09769601462550798,-0.24162872091451038,-0.3078515465352395,-0.14756801196621652,0.13826858796168515,0.6060945070643644,-0.2820542350835238,-0.3326822031967362,-0.11682962035707387,0.5003238933688742,-0.07641475213700002,-0.034259296421490795,-0.08131847954684494,0.07365360443587737,-0.12765756688248864,-0.06244617289831602,0.09487786035482663,-0.06086136750552763,0.023718068181554187,-0.04362752411140765,-0.06676613653050657,-0.07146776593829751,0.4225870367961724,-0.019591763297289507,-0.07704732881971359,0.00903769348433943,0.21583984016197655,0.03305184527076941,-0.0913195458716252,-0.16249607891708448,-0.05803668539827368,0.6198358077518819,0.06493937545626949,0.23009479383201537,0.021464797120905117,0.01763341272902136,-0.07508080667655617,-0.049577042551353215,0.3984960396987516,-0.015237128152259824,-0.0860435660516892,-0.03768417344853787,0.4142456179255749,0.09618869923762915,-0.02270420725771137,-0.010551341316615299,0.12890779884016534,-0.018858016560839023,-0.1540464712945624,-0.08604356605168868,0.373274195028442,-0.1090703998421207,-0.0636582882958615,-0.1946425849225801,-0.043627524111407204,0.5897308184209319,-0.05720417575913134,-0.11843283735839616,-0.12279814705357321,-0.0839095210864499,0.11508290801644953,0.6132980134238685,-0.06808356725163217,-0.10654842326061364,-0.06892033877936617,0.5472424113935931,0.05903925484372815,-0.0500929757045149,-0.0807821137926243,0.19808508862376278,-0.07797174357441135,-0.02143843975729671,0.2528035813311153
Q10_feat1,0.07741728187552736,0.18189968151312944,0.20294658794527248,-0.0019112655948834542,0.012616330896263064,-0.05986882590277348,0.15847645806554306,0.10972825203184827,-0.02577737989426981,0.006839365966994574,0.12659548097741982,0.09567318292492531,0.10615908367602199,0.08272686768984891,-0.11675988297792234,0.2323417806527282,-0.2323417806527282,0.08731358878659472,0.10742176907274867,0.0937155516101106,0.11067309371016654,-0.07353886977647082,0.22363282307388024,0.17879251158404558,-0.09208796049951899,-0.09142420541584736,0.08574098375958616,0.0998316726672266,0.07623152102152042,-0.06824271790101448,0.11152413032924124,-0.02985638556177181,0.0257584265900608,0.0035396951527846368,0.058480399044584415,0.013045215658477795,0.15133599957470964,0.1172829410320178,-0.09769601462550798,1.0,0.21815618472089215,0.07516458768699556,0.26758251405692934,-0.08172187987625681,-0.17815911424963765,0.1293309925244555,0.09977251524094555,0.08065575504558187,-0.08682720866193883,0.18477975274074182,0.09191590360913765,0.1116363591477394,-0.1096890691322377,0.12241266781688853,-0.016263016101553774,-0.009127950524699164,0.17572874522869628,0.17130772362978344,0.16430754058601424,0.181398887575758,0.08156398136680655,-0.07353886977647092,0.19677037906935554,0.17232705490656766,0.08245338831576643,0.008464853692302187,0.15400054739095692,0.1740812841566379,0.18712201667401682,0.04347358406210777,-0.06156618482420066,0.17140476172084942,-0.053369967562609984,0.15968386374408794,0.16087452286332435,0.13155447899420708,0.16610075455209536,-0.08074367196267915,0.209435108075568,0.14535291709868395,0.08464734924389032,-0.012029826430067402,0.12026557455493916,0.07687633697921419,0.13614342332464396,0.068073368452862,0.16497256143798678,0.1431792550291268,0.0806327589793065,0.04146639474643371,0.1408002497861906,0.10193347594497947,0.2419192795606393,0.1401211507917225,-0.09182218607397302,0.5034849028832343,0.246163608276205,0.13375167831800105,0.26201213106545507,-0.11580342426226382,-0.1160159327168631,0.19634965868700213,0.166105111302079,0.08235881678509874,-0.059357096690039635,0.10308337911538137,0.15898282596597135,0.1797954848900907,0.04312811338699817,0.20200240250791868,0.12530946114728525,-0.032818065362148416
