,Q1_feat1,Q1_feat2,Q1_feat3,Q1_feat4,Q1_feat5,Q1_feat7,Q2_feat1,Q2_feat2,Q2_feat3,Q2_feat5,Q3_feat1,Q3_feat2,Q3_feat3,Q3_feat4,Q3_feat6,Q4_feat1,Q4_feat3,Q5_feat1,Q5_feat2,Q5_feat3,Q5_feat4,Q5_feat6,Q6_feat1,Q6_feat2,Q6_feat3,Q6_feat4,Q7_feat1,Q7_feat2,Q7_feat3,Q7_feat5,Q8_feat1,Q8_feat2,Q8_feat3,Q8_feat5,Q9_feat1,Q9_feat2,Q9_feat3,Q9_feat4,Q9_feat6,Q10_feat1,Q10_feat2,Q10_feat3,Q10_feat4,Q10_feat6,Q10_feat7,Q11_feat1,Q11_feat2,Q11_feat3,Q11_feat5,Q12_feat1,Q12_feat2,Q12_feat3,Q12_feat5,Q13_feat1,Q13_feat2,Q13_feat4,Tablet_Q1_feat1,Tablet_Q1_feat2,Tablet_Q1_feat3,Tablet_Q1_feat4,Tablet_Q1_feat5,Tablet_Q1_feat7,Tablet_Q2_feat1,Tablet_Q2_feat2,Tablet_Q2_feat3,Tablet_Q2_feat5,Tablet_Q3_feat1,Tablet_Q3_feat2,Tablet_Q3_feat3,Tablet_Q3_feat4,Tablet_Q3_feat6,Tablet_Q4_feat1,Tablet_Q4_feat3,Tablet_Q5_feat1,Tablet_Q5_feat2,Tablet_Q5_feat3,Tablet_Q5_feat4,Tablet_Q5_feat6,Tablet_Q6_feat1,Tablet_Q6_feat2,Tablet_Q6_feat3,Tablet_Q6_feat4,Tablet_Q7_feat1,Tablet_Q7_feat2,Tablet_Q7_feat3,Tablet_Q7_feat5,Tablet_Q8_feat1,Tablet_Q8_feat2,Tablet_Q8_feat3,Tablet_Q8_feat5,Tablet_Q9_feat1,Tablet_Q9_feat2,Tablet_Q9_feat3,Tablet_Q9_feat4,Tablet_Q9_feat6,Tablet_Q10_feat1,Tablet_Q10_feat2,Tablet_Q10_feat3,Tablet_Q10_feat4,Tablet_Q10_feat6,Tablet_Q10_feat7,Tablet_Q11_feat1,Tablet_Q11_feat2,Tablet_Q11_feat3,Tablet_Q11_feat5,Tablet_Q12_feat1,Tablet_Q12_feat2,Tablet_Q12_feat3,Tablet_Q12_feat5,Tablet_Q13_feat1,Tablet_Q13_feat2,Tablet_Q13_feat4
Q8_feat1,0.27164479114312906,0.007300006738130578,0.2710961125735245,0.19556346977845557,0.017679610867691837,-0.037041876843832935,0.18632984644963688,0.3435111102062217,0.12378414737165819,-0.17370983288913272,0.24548916981415062,0.06605417322858084,-0.058644324453488564,0.19528954378785512,-0.06502401607619562,-0.025367032249569387,0.025367032249569387,0.053801698180284095,0.065084144950406,0.23806427013761752,0.29215561895069914,-0.08028783405546565,-0.08616718861383026,0.19093317654015238,0.19385646622557506,-0.035426665089741884,0.3098349469762113,0.2789227869077506,0.1388554989229272,-0.2692726559096772,1.0,0.012857224705840886,0.1719343485949305,-0.3139878471431422,0.14931717589390092,0.2078893991303793,-0.10079249375676386,0.3294654900931286,-0.08692367490334092,0.044223397626368184,0.10949932241201518,0.006670942291521377,0.12442257425420343,0.11269468344313498,-0.12195810532680262,0.16223047486784262,-0.08743700193900687,0.34833845703411037,-0.15203982538472596,0.1122668540266933,0.34562726966709245,0.24755853096292268,-0.18358284381276463,0.1678324340627914,0.17546260033979055,-0.17106510944694553,0.252592632400449,0.04064367466729064,0.16111630797583612,0.2043975185738877,0.15158128257985862,-0.026410456384992856,0.049629604750604406,0.17329616856827695,0.06678302399749596,0.023362600606256917,0.07654884266303509,0.010759980063175675,0.019465805909824777,0.15620240474732583,-0.026410456384992856,0.025473386827018076,0.0630502815311539,0.05776460756287508,0.15869094188985097,0.21502413845184523,0.17527842367072202,-0.04589448014387259,0.013112162451058463,0.08340060902639426,0.0975316012006106,0.03183711160308608,0.12851045410264073,0.1459424560651765,0.12840811581062656,-0.0812537047189433,0.3007877462270109,0.022710366838174248,0.16538870726211602,-0.05720700653438156,0.04384066529437838,0.07066214838275879,0.03929780261107299,0.24665015033160373,0.022363148202191332,0.2240129690930261,0.10383230060524584,0.048679170204121464,0.1819920499883314,-0.037411205052248986,-0.037411205052249055,0.07654884266303474,0.028966114660042376,0.27851264090782285,-0.026410456384992856,0.06548194195858346,0.24886462583791122,-0.041251745550253065,0.016712777396635674,0.0020486100782593536,0.07012677670194233,-0.018968516901321977
Q8_feat2,0.06012427607421902,0.1509602731495511,0.16622861750665774,0.07028970238724133,0.22219865089039673,-0.1585153341699756,0.06366213281572146,0.0868749973336948,0.016971343896310824,-0.01849782555887919,0.228439378039259,0.2173457230809669,0.14654011065965475,0.19825429007020368,-0.225388250636515,0.055876646197828096,-0.055876646197828096,-0.02572994684704195,0.10263862918573531,0.2145562159907754,0.1399132519349414,-0.1961600040874272,0.09300343993756664,0.18885257529914504,0.015352082194029105,-0.16663281405296745,0.04135445410266061,0.10213292706460932,0.10577797782643848,-0.015220581580886504,0.012857224705840886,1.0,0.3517187169971833,-0.7671381113164816,0.23666940201147965,0.23774479648596017,0.2583705967528586,0.06860820317801414,-0.28919796790810054,-0.04141279258675494,0.1787134997603288,0.2157037161687706,0.14068737198336823,-0.12012909389386306,-0.29796920941812166,0.20191588430002522,0.25205818234871374,0.11627647321308562,-0.23886073376508868,0.03412094186660776,0.14687064948636142,0.06877781809033853,-0.01340283890615029,-0.002039992812145504,0.14830349849985083,-0.03306543806131303,0.051659233718342884,0.1251799718274064,0.17821236178838903,0.05165923371834291,0.1479582503381582,-0.06452627964595492,0.028719593801899784,0.11506026079546762,0.16523405559537702,0.03690533726689785,0.15261067526114983,0.11173004760281025,0.15512623467161105,0.05165923371834285,-0.06452627964595492,0.11258718654798398,0.004918269263709686,0.09924701575936094,0.13532905633444878,0.08800888043541893,0.07174105169220227,-0.04541692842222835,0.12806342264217452,0.14482114851903,0.0577368083780022,-0.061051972692607114,0.05269755928067335,0.1360793120812051,0.04339861193657899,0.10353607526873691,0.051659233718342856,0.1939077024142335,0.14584705400668246,-0.03846073103373445,0.12806342264217432,0.14437209963342906,0.14258114361884577,0.10372126349755004,-0.013949200031986216,0.03725519457474398,0.11892879619630921,0.14512606716180312,0.12508206376755338,-0.09140341400784338,-0.09140341400784348,0.17325918883769154,0.12816009335153983,0.11399457702697977,-0.06452627964595492,0.08607734041743847,0.081434184888691,0.10088651049699865,0.021135025319192445,0.1259533446044804,0.17419246766855204,-0.026538161235434756
Q8_feat3,0.0840768599618782,0.1939163340535277,0.19661782313854814,0.18079835571497585,0.19457937248590193,-0.13126669512629766,0.09186669529095082,0.1462922898590796,0.15575731425271355,-0.1073845099994513,0.2224459498806649,0.2537104745474035,0.24383984498347433,0.22617598816696668,-0.1517218312779249,0.008397598464938667,-0.008397598464938667,0.021289361569941847,0.11100327380887155,0.1589541369060545,0.17514555259802722,-0.1163340894242213,-0.08176375897660612,0.13848363693447013,0.2730586546745084,-0.11257484818102331,0.15673819647005663,0.14125219144872117,0.1713254856458656,-0.09915996732423878,0.1719343485949305,0.3517187169971833,1.0,-0.454956728094503,0.26275294465655596,0.2786367593784259,0.1637025821237408,0.11528294915176479,-0.11416478616695257,0.02266339826682198,0.09447173133772548,0.22661606035202303,0.16897104843005317,0.006797680170741602,-0.17671276474210743,0.20459578113485433,0.210909358586408,0.1349190295075225,-0.12537778841042235,0.16528064341753382,0.26415585529331387,0.19082224583940385,-0.12928444898534922,0.12448185225767537,0.18214145429968806,-0.12021730913393919,0.11533387841585725,0.1832883231332108,0.1283615373010997,0.19472289337923782,0.22234913248568416,-0.03826777034119152,0.1146116380144973,0.17606586165490518,0.22284884023220494,0.0035245116189110363,0.2254678852433877,0.2171225637335647,0.14857549548398064,0.07563937093416653,-0.03826777034119152,0.12172207437515146,0.09010654562149405,0.14216339289781915,0.18098270808325356,0.1483986545249657,0.12096819653490713,0.0051332867917439975,0.12538906010830733,0.19221494677589052,0.1502424779906428,-0.021035000904009483,0.1306919421062969,0.18148391522821156,0.14044553339928564,0.05565883881700826,0.11533387841585722,0.20329663579761087,0.2959637189177323,-0.016263698588029493,0.125389060108307,0.2511270562977777,0.14494560888601693,0.20012065928540665,0.047362521386268404,0.17606586165490523,0.11452888782963748,0.21409876623080762,0.2109106476127923,-0.05420744656045313,-0.054207446560453856,0.22546788524338876,0.1642620007167251,0.19221516931305496,-0.03826777034119152,0.16341840012075148,0.19285559430879998,0.07968316272875682,0.0802647978802317,0.1011069053136873,0.13076493218991034,0.05633034353871161
Q8_feat5,-0.12937220061605045,-0.09740563003495721,-0.13475504879267924,-0.024133437451924696,-0.1435553712548564,0.17243473899421194,-0.16934879103990574,-0.19791951719123083,-0.03398790413407861,0.17862229913533936,-0.3013844575136984,-0.13995416681609943,0.005641896695779184,-0.17443475106915363,0.23598125079183974,-0.1216794123807235,0.1216794123807235,-0.07029344333562319,-0.02671143646116032,-0.1335669335614847,-0.12153722562091983,0.25570363562148957,-0.010687864102334337,-0.19502155358175952,-0.08729218656999332,0.20961679426434315,-0.17358144709666215,-0.20149737185373337,-0.13910657889317102,0.20984148267939776,-0.3139878471431422,-0.7671381113164816,-0.454956728094503,1.0,-0.1796490745936884,-0.2302242767083332,-0.0599091277988596,-0.10829126422356979,0.27142954844720146,0.02902398550792787,-0.15804305877563954,-0.14661299909280262,-0.09255356801941786,0.0538232157315728,0.3600252353995132,-0.16891332273693188,-0.08991990069946282,-0.18516770901587726,0.2954522846484818,-0.13019767648444863,-0.23165939915806816,-0.15250815095205117,0.17844837261040694,-0.030260740671390046,-0.1854058974975134,0.1402346757067104,-0.08523928325640379,-0.08510680157526004,-0.1278401734210758,-0.04576950956150802,-0.11735887211198912,0.08411298916595582,-0.06742975839474992,-0.11811072692992579,-0.1099678510760795,0.02898363605251935,-0.13356693356148464,-0.09259146360112357,-0.08275069154254697,-0.04576950956150752,0.08411298916595582,-0.10330350084757686,0.019363324509329555,-0.0900626837161066,-0.1038160766826501,-0.06751496631630506,-0.05503529489901417,0.07493929250916251,-0.13123690613193767,-0.13707423626259463,-0.05171256954947773,0.10873407736690249,-0.03372337243202968,-0.07314090726617327,-0.06261301351657313,-0.0389078726294212,-0.12470905695129937,-0.15561265861706308,-0.11640813303446447,0.10107262683124447,-0.10607155311350858,-0.13449752822968342,-0.09532538591964718,-0.11116949148447537,0.04548431040965977,-0.0765757977575469,-0.08016760564216699,-0.11016110846375807,-0.09595521815820873,0.11914857658549304,0.11914857658549352,-0.155612658617063,-0.09983252913008793,-0.08744958452079929,0.08411298916595582,-0.10094486544628715,-0.08014441443265502,-0.06499147378533963,0.01932835196467983,-0.083563640374981,-0.1432417499968607,0.052948299788223706
Q9_feat1,0.048037097708181674,0.12437660704381175,0.19177679036793635,0.19040518440782814,0.2506293831177001,-0.10930500995076502,0.08226588844826553,0.06106005305832704,0.21873991038980384,-0.14882709932686772,0.2521039261555359,0.14904883419421544,0.24209530771139595,0.049502667699437224,-0.18405526913272582,-0.03861200298665606,0.03861200298665606,0.11958941832215816,-0.029538154555212838,0.12757258414559067,0.18646910872790912,-0.10166730635370727,0.05575809510149644,0.10484407282944073,0.1198158854716373,-0.13046790166359823,0.17443567497968493,0.09835504671110197,0.13753386677406726,-0.07194373213656995,0.14931717589390092,0.23666940201147965,0.26275294465655596,-0.1796490745936884,1.0,0.36490372733852094,0.21078904105710364,-0.07962601763272631,-0.25725922985114036,0.02394135333702313,-0.008488805412034641,0.2890904464702541,0.06375239102650063,-0.04708971987562592,-0.1873998028715265,0.3577444669070849,0.16521841053625239,0.026936317390471223,-0.13274787797727616,0.18648843449433752,0.20060117198938462,0.20859473766480519,-0.12489914859875678,0.14233175750807342,0.17969244468298792,-0.09871451174754474,0.07597074416033693,0.09830087347363352,0.1390088975278012,0.07597074416033686,0.1404766881013965,-0.04642301447281646,0.08568511534056789,0.09562639181688773,0.1656584141153062,-0.07045680383094548,0.12757258414559078,0.11338997475616895,0.11242996205457816,0.0009771156805187062,-0.04642301447281646,0.08180180712342475,-0.017979702257521723,0.09121854893470736,0.09891717050478194,0.12232910108904015,0.09971741852947859,-0.013004354890546632,0.08768650836833658,0.007943116607295044,0.11779849798965378,-0.09104995816214269,0.1481638640756079,0.17547284728693105,0.12386592208610876,-0.032057630507979974,0.0759707441603365,0.08568511534056791,0.06766732628463709,0.02018310117099099,0.18331619955511855,0.13567629653593638,0.11819931650580497,0.11786138081975324,-0.09330453064245506,0.17454387108512573,-0.019166168283886884,0.07938747067784448,0.1257740057094465,0.016978911803667767,-0.06575959492214348,0.1694600529506137,0.0611170369493179,0.10586056849086702,-0.04642301447281646,0.06739566902756981,0.10899308471876078,0.16968467980772767,-0.052538716416865014,0.03984654535257188,0.111669758164581,0.0458326514194628
Q9_feat2,0.02906842436183618,0.08969629749968056,0.2681309761945652,0.24730930452112393,0.05477858681925387,-0.062112943792919185,0.2145925819730715,0.26319075157373406,0.04537487370877649,-0.16396552411563659,0.2109352677098825,0.14356072176990464,0.1570685397345164,0.1759194190739921,-0.16936256922757356,-0.016630360867182455,0.016630360867182455,0.06089321656430282,0.024776963023519966,0.22355911191240121,0.1772661557915283,-0.12986028515266895,-0.06837359583583492,0.20097582739233574,0.142750049148614,-0.08232444260767913,0.1874109728031734,0.2872406385906269,0.09486783657114095,-0.1557407164067247,0.2078893991303793,0.23774479648596017,0.2786367593784259,-0.2302242767083332,0.36490372733852094,1.0,-0.04657476430545232,0.04501316968570598,-0.23672282967175998,0.0016581591480475445,0.12053081264764894,0.12303058466395354,0.0921856326800493,0.0010517665102766965,-0.1697325797621714,0.21386483648564755,0.14716062807488783,0.17220472172863166,-0.1544044396167157,0.2188256532381812,0.28116485627697857,0.04589020640413833,-0.17602506159880965,0.1999366643615827,0.29449236484680086,-0.25515089732464025,0.09249030784605738,0.10810167958999146,0.1609807989332982,0.16902541433861548,0.1345559047147935,-0.042717174245826,0.07393951318933989,0.1922981596301136,0.1604925808233408,-0.05096716571153362,0.13806219835636688,0.12904609326908656,0.11533086359757472,0.05422275459977784,-0.042717174245826,0.05162552260823064,0.06459367721765212,0.0847592320528798,0.20442083746007625,0.1329415096050777,0.10836819722545915,-0.07423129977948452,0.04108859144466135,0.16475372570592212,0.12881677611042894,-0.07958744791423797,0.14860373222290135,0.12043829899140905,0.1277401446436682,-0.0039485513410842995,0.13075786109233692,0.13806219835636688,0.20276667007399327,-0.04795943042700569,0.08988626097468429,0.21378873222873443,0.07320262290384238,0.17625911239645406,-0.025952002561230585,0.07148874283657022,0.05576351362306479,0.10458749510904711,0.1889422783190534,0.0239290181690737,-0.060510160887311676,0.1594364267453757,0.08849681051586274,0.17219411361424403,-0.042717174245826,0.07809223075625296,0.13157754425481644,0.06521509363483279,-0.004572827030042319,0.07444929733876525,0.12599909285737676,-0.000530325757123667
Q9_feat3,0.13183795635472217,0.4299760527039075,0.023517112158838557,-0.08026727772377107,0.3461807772853918,-0.2847596757521931,-0.20037651233461423,-0.1348493531651903,0.12079045591136767,0.1448210743473854,-0.04339058999406784,0.3216110499722994,0.4702467364206406,0.16278655737460346,-0.2881162578097902,0.0031440057726008805,-0.0031440057726008805,0.019096451285109683,0.154554450224474,0.02590007007827966,0.044909687776074125,-0.2719858848256249,0.19978987944184642,0.017176047244684328,0.01558481105479208,-0.1687730385730759,-0.2505800163179979,-0.219426543847721,0.010756375256760676,0.3024767289090334,-0.10079249375676386,0.2583705967528586,0.1637025821237408,-0.0599091277988596,0.21078904105710364,-0.04657476430545232,1.0,0.009682671405497213,-0.49580414990622734,0.10761777136377731,0.2102512496275612,0.42243393896338277,0.20250839242446111,-0.255996476265756,-0.29678541675851816,0.32335959241641427,0.4518980928006582,-0.02536703224956953,-0.24910097643263582,-0.12601538436834905,-0.05154084724241002,0.07301270771180594,0.14257241345212376,0.011918246357785602,-0.06266231358649288,0.1309178974365241,-0.0040837600761558755,0.16468011213074604,0.11752315371730633,0.03635863809738621,0.18332872318301202,-0.08946898908193712,0.093667014800142,-0.059193666065514995,0.1289025011877143,0.04493499487948771,0.048489051652233724,0.1544383567270151,0.1736945132413816,0.03635863809738623,-0.08946898908193712,0.1159011670557394,0.03643026101148921,0.18652138700847667,-0.046685645351536395,0.06347322897660519,0.05174064456396696,-0.08249142492465232,0.0912151005461313,0.017737501843816655,0.12131016424567792,0.014385409789221862,-0.009060534817671011,0.03094072976816101,0.020972469367902462,0.2026120055481262,-0.04452615824969804,0.13884497794805054,0.0747299050911565,0.07773338326675297,0.09121510054613116,0.010517220243814586,0.25335609232208345,0.014385409789221478,-0.11651286668476195,-0.016635222313493746,0.09402032235203235,0.17423651984900299,-0.013514745253821644,-0.12673551140387218,-0.037497433419953353,0.11625599637409627,0.1421395064686038,0.0822144748794339,-0.08946898908193712,0.01601765254866223,-0.023889266629383038,0.11882738849894964,0.1104890791636114,0.16331151233749197,0.1242230407489826,0.0020176759944827267
Q9_feat4,0.5049936303158288,0.01862762475482561,0.20141507054411506,0.1573859039223281,0.10861703193266796,-0.0789818128245667,-0.02961360696687922,0.2666195676278928,0.16619797420021545,-0.02239889632889848,0.01047714705378802,0.08453448562372809,0.1008421737859755,0.5278657427675872,-0.10822351300490679,-0.0457070202992412,0.0457070202992412,-0.09157817507493791,0.09704577561456132,0.4085919428873024,0.3192277190624284,-0.08298135959520342,0.04226726129506525,0.17253742706639857,0.08380991276226332,-0.043847740123778775,0.03159045194790035,0.11159739489910342,0.10070067982363735,-0.05397606453096783,0.3294654900931286,0.06860820317801414,0.11528294915176479,-0.10829126422356979,-0.07962601763272631,0.04501316968570598,0.009682671405497213,1.0,-0.15126705004761484,0.11955994257222582,0.3869541606299478,0.15070783278904268,0.16894340291607263,-0.019654601166648942,-0.12604960032526996,0.009862214796200933,0.012561403508771857,0.6595043375760274,-0.10071696031434145,-0.06642512391217731,0.10413466391716282,0.05628073001782971,0.07710232188682199,-0.12892906646494184,0.031588593366046816,0.08497272279014478,0.19552462178614402,0.04776907082454771,0.07648462270350968,0.19552462178614405,0.1138083296420764,-0.027296484008305626,0.03957992974806607,0.16531569104541333,0.09477582044145379,-0.018345710587298097,0.013221928809549166,0.024530758142098957,0.05237852956707957,0.14833432391794682,-0.027296484008305626,0.013071740630053124,0.056242315898558444,0.0642852566069709,0.1515435480339219,0.2080445829058127,0.1695889903687726,-0.04743416490252551,0.0352821656505102,0.16304200079486816,0.08633849022438395,-0.025521032970143662,0.11867929737544995,0.10290508892323755,0.11792695585527928,-0.06173481264992072,0.19552462178614405,0.06593793068658353,0.1554855594837067,-0.06397572605397257,0.06537001246913918,0.12716373199385017,0.04774957044119679,0.2373969912524781,-0.05486256455998994,0.11565628091729008,0.06220655109183368,0.05614398746262336,0.17464952818322596,-0.03866628980408043,-0.038666289804080156,0.09229593162510125,0.055993762823315404,0.20328989283158627,-0.027296484008305626,0.0033525079395764594,0.16608997945009726,-0.048814174021257976,0.07762001704240273,-0.03209438040769062,0.05879816813645666,0.05624231589855728
Q9_feat6,-0.17870638216821355,-0.3642123731665559,-0.10617034287843458,-0.03532333323018763,-0.1924996615045592,0.4179895216308936,-0.03968605065027132,-0.0501086737862021,-0.09721410454912367,0.11556829304987647,-0.10038649299223171,-0.21485882850801075,-0.2769881108119439,-0.1801206698064091,0.6104803332682494,-0.14669434710528217,0.14669434710528217,-0.09167677223676174,-0.082729273812001,-0.11363875948636855,-0.07180110332474528,0.48150531583636963,-0.19242590684497923,-0.12928018704300864,-0.0795558482975081,0.412024863986999,0.03737286898725655,-0.018442934480944598,-0.02491475956940323,-0.01953336716846455,-0.08692367490334092,-0.28919796790810054,-0.11416478616695257,0.27142954844720146,-0.25725922985114036,-0.23672282967175998,-0.49580414990622734,-0.15126705004761484,1.0,-0.0777333832667527,-0.24462423386885981,-0.3328270521397302,-0.1417328081903907,0.1952507495040174,0.6040619251846612,-0.30822833593442694,-0.3433837859163572,-0.11664034327229997,0.5053894131611799,-0.07305362388743648,-0.035050673353983326,-0.08696720104997932,0.07981095426761813,-0.15123317963667873,-0.08831048618607261,0.10815459797944152,-0.05812978134682716,-0.13295762432246547,-0.023379300308149317,-0.05812978134682725,-0.08900692594174979,0.1804522795923734,-0.11363875948636823,-0.055054146819766336,-0.0790613535332058,0.012541794795445663,-0.0780396787084961,-0.12785248641204439,-0.11289303516625765,-0.05812978134682705,0.1804522795923734,-0.12033808471064908,-0.01501550629515719,-0.16257874404999578,-0.048391079087419825,-0.031470290334549234,-0.025653226293637647,0.0835461279119573,-0.09636302572801528,-0.06389347796399096,-0.11546318123405488,0.09022001647345461,-0.047176497595863585,-0.0410234837879076,-0.09837387536759273,-0.07574567066955791,-0.058129781346827246,-0.11363875948636809,-0.08136871745338017,-0.02176139272913468,-0.09636302572801508,-0.08801685055295634,-0.15289427969980976,-0.05181867612834321,0.16314406900517947,0.012015786012250345,-0.04415130977412895,-0.12939710111031041,-0.04472695076831524,-0.025653226293637567,0.11498142499469735,-0.11363875948636823,-0.13824232597526082,-0.04076227782758469,0.1804522795923734,-0.0825208450890199,-0.030902949694526834,-0.106170342878435,-0.03778187072230434,-0.1312902651033528,-0.09111337454802639,-0.015015506295157206
Q10_feat1,0.08989827045809623,0.17789338775704855,0.1671034405213845,-0.04152211730686015,0.027378093106929048,-0.06053060252973051,0.12487873461403684,0.13484935316518964,-0.01960991030484699,0.0003309655633142612,0.1011193489460892,0.09162790153171961,0.11139212465005527,0.05442546217806895,-0.11151487689324725,0.20255643748067315,-0.20255643748067315,0.06562335427166326,0.055986242961507775,0.08704483779149147,0.08830069045827194,-0.06848166519054985,0.20250428867296097,0.19906876207246044,-0.0898788637538768,-0.0989960717211585,0.07872609367261217,0.11102478689858296,0.06603914111127479,-0.08709009884469135,0.044223397626368184,-0.04141279258675494,0.02266339826682198,0.02902398550792787,0.02394135333702313,0.0016581591480475445,0.10761777136377731,0.11955994257222582,-0.0777333832667527,1.0,0.20776279133585526,0.046258577342213815,0.2815745167192162,-0.08524665559016646,-0.16867115000962993,0.11395932772384611,0.10199882424672811,0.0630797630031668,-0.08938653438224489,0.1547360398999617,0.08593876051071414,0.08988628405799381,-0.09815117096585649,0.06096824033225781,-0.03904562591303386,0.030024854526760007,0.08496855642324024,0.01308639428324479,0.011678666125891796,0.04452615824969809,-0.07669378946345001,-0.03652633040501103,0.019277893069628613,0.22942744107360208,-0.006669086934035975,0.014654825543850083,0.01927789306962871,-0.00963555192494044,0.017706116927692923,0.04452615824969809,-0.03652633040501103,-0.02295012660090165,-0.002017675994482552,-0.04513357018970558,0.23906810337733336,0.08249142492465197,0.12673551140387268,-0.06347322897660494,0.037712320575702556,0.056349750755526055,-0.05436788667211896,0.07574358623712725,0.09087183449487263,0.11125693548371732,0.08042198883597287,-0.11110500193904292,0.12541095459678236,-0.0033110885043253686,0.04444973575551889,-0.02786055429518971,-0.013858647873031187,0.07298588186440311,-0.05161510581614742,0.12080808425030155,0.116512866684762,0.18686899732158022,0.045151514494997276,0.005684810772066377,0.1691032499884396,-0.05174064456396693,-0.05174064456396647,-0.003311088504325383,-0.00233388857237199,0.08794177537665328,-0.03652633040501103,0.0721871785264827,0.11556432731964077,0.02413802601121707,-0.05230700831759288,-0.10241681482217654,-0.060908474877475284,0.13563266407354369
Q10_feat2,0.4934697527076266,0.10675861430620091,0.08385463012832153,-0.04661887668997216,0.16349847078200333,-0.16449207769134247,-0.18347660325551177,0.2693337301733196,0.0877183197033185,0.12245108131202287,-0.07978251195698699,0.21257178179215835,0.1097053876412141,0.48399617089670294,-0.1468451140024626,0.13817986325455858,-0.13817986325455858,-0.11061149140021868,0.1619210091554177,0.22715946712284038,0.15652938127853383,-0.12034866038840593,0.22915365852757846,0.14156115829215976,-0.09457448018530436,-0.11011186030969944,-0.13392970970017698,-0.13794678725464787,-0.058017216059207996,0.17899577706659445,0.10949932241201518,0.1787134997603288,0.09447173133772548,-0.15804305877563954,-0.008488805412034641,0.12053081264764894,0.2102512496275612,0.3869541606299478,-0.24462423386885981,0.20776279133585526,1.0,0.03430529081970615,0.299083803163779,-0.1769666848031811,-0.24170177052331554,0.09183106641627686,0.06716774754811235,0.3328063207494468,-0.14714411425563037,-0.06724097043500851,0.0867077868957553,-0.04360010700344213,0.09578302791813581,0.0011246385901192725,0.03595716871850709,0.01936315927574945,0.126725332714205,0.05295979209267011,0.020702605759445172,0.08988378238914639,0.07302943304460709,-0.052341367976128345,0.000804341577301412,0.07349729312282548,0.10554691718937119,0.009106299438750307,-0.040351135794615,0.00736584882772136,0.09217741068370502,0.12672533271420408,-0.052341367976128345,0.04170313153364258,-0.012049303008175775,0.06141034226193781,0.07920654730213181,0.04201284166569491,0.08844215087571235,-0.0244713974650696,0.14430440918345283,0.05155240828608059,-0.028802561175417338,0.014441786303727016,0.012704404441675417,-0.014936826932602874,-0.030312509703981562,0.09367766369024708,0.1267253327142047,0.04195981894921782,0.06339045337460066,-0.017462588987613624,0.0033665927911303325,0.049886256430655224,0.04261140344492842,0.17865024538684424,-0.04752771748625976,0.07349729312282553,0.17666672600193803,0.03577009373649385,0.10695563689663974,-0.07414312049460982,-0.07414312049460992,0.1036930350070924,0.046203509166192425,0.08886345518950456,-0.052341367976128345,-0.037623816463142064,0.049871825132434745,-0.024675603638098304,0.1028095745333107,0.027344922502903633,0.08272710326359894,0.019299307360552947
Q10_feat3,0.09403904173034701,0.4115886530070939,0.12682773870787772,0.0928312787495045,0.3002630738215817,-0.3052881634232576,0.016559798832584467,-0.019266410917694834,0.15175045099064674,-0.0475233924708188,0.0312844583460983,0.1931378636120246,0.3691873473159041,0.09436295369812273,-0.2780476775691984,-0.015012409588507147,0.015012409588507147,0.10353926093362623,0.05201595614118226,0.035743598046946816,0.050768335580816545,-0.22159966577831716,0.09694551075372065,0.0989180995894157,0.06652115698008414,-0.1563052691637787,0.018088634308109783,0.0012451303052494929,0.07567651770529743,0.04317930093069274,0.006670942291521377,0.2157037161687706,0.22661606035202303,-0.14661299909280262,0.2890904464702541,0.12303058466395354,0.42243393896338277,0.15070783278904268,-0.3328270521397302,0.046258577342213815,0.03430529081970615,1.0,0.1638620440621652,-0.3220710008299855,-0.400441852544777,0.2378833188157291,0.34149753600070437,0.08114291623687041,-0.16500477289915572,0.017827406644880306,0.08324825044326392,0.1051483065276568,0.03128753369805756,-0.050774070610451916,0.005467379140109759,0.09481789336746367,-0.03876052746823683,0.07169419415832654,0.02700962168438206,0.08103291480775728,0.10775618264709468,-0.08671709070110732,0.05804702203152544,-0.011497450231858206,0.10417711599157414,-0.06602338954271735,0.03574359804694682,0.04138146222522841,0.08981216569228992,0.04110176738242592,-0.08671709070110732,0.03605272342647877,-0.025787529159148427,0.05911420516661971,0.0057232631625019435,0.06548750176452414,0.05338259305240767,-0.0786319465631388,0.09868673175106847,0.023231894103024616,0.04198282022994069,-0.11464299805943493,0.05297433207580256,0.06631274131848411,0.0044838743167226825,0.029356464626991388,-0.07869167489356838,0.12495729398526143,0.02223138806082781,-0.012751687057883678,0.0732272135598264,0.07322698822999951,0.08275526614869903,0.01884145353694887,-0.04927375900986435,0.07254343598672479,-0.009220513187885146,0.132859022159859,0.09307369700832446,-0.12283736465822831,-0.12283736465822745,0.0580470220315255,0.05165194279581985,0.028821743733234498,-0.08671709070110732,0.004538881755863315,0.01366096143663103,0.05624867686500435,-0.027039181164822356,0.03270637879993097,0.07127023510510638,0.008190030720072888
