,Q1_feat1,Q1_feat2,Q1_feat3,Q1_feat4,Q1_feat5,Q1_feat7,Q2_feat1,Q2_feat2,Q2_feat3,Q2_feat5,Q3_feat1,Q3_feat2,Q3_feat3,Q3_feat4,Q3_feat6,Q4_feat1,Q4_feat3,Q5_feat1,Q5_feat2,Q5_feat3,Q5_feat4,Q5_feat6,Q6_feat1,Q6_feat2,Q6_feat3,Q6_feat4,Q7_feat1,Q7_feat2,Q7_feat3,Q7_feat5,Q8_feat1,Q8_feat2,Q8_feat3,Q8_feat5,Q9_feat1,Q9_feat2,Q9_feat3,Q9_feat4,Q9_feat6,Q10_feat1,Q10_feat2,Q10_feat3,Q10_feat4,Q10_feat6,Q10_feat7,Q11_feat1,Q11_feat2,Q11_feat3,Q11_feat5,Q12_feat1,Q12_feat2,Q12_feat3,Q12_feat5,Q13_feat1,Q13_feat2,Q13_feat4,Smart Watch_Q1_feat1,Smart Watch_Q1_feat2,Smart Watch_Q1_feat3,Smart Watch_Q1_feat4,Smart Watch_Q1_feat5,Smart Watch_Q1_feat7,Smart Watch_Q2_feat1,Smart Watch_Q2_feat2,Smart Watch_Q2_feat3,Smart Watch_Q2_feat5,Smart Watch_Q3_feat1,Smart Watch_Q3_feat2,Smart Watch_Q3_feat3,Smart Watch_Q3_feat4,Smart Watch_Q3_feat6,Smart Watch_Q4_feat1,Smart Watch_Q4_feat3,Smart Watch_Q5_feat1,Smart Watch_Q5_feat2,Smart Watch_Q5_feat3,Smart Watch_Q5_feat4,Smart Watch_Q5_feat6,Smart Watch_Q6_feat1,Smart Watch_Q6_feat2,Smart Watch_Q6_feat3,Smart Watch_Q6_feat4,Smart Watch_Q7_feat1,Smart Watch_Q7_feat2,Smart Watch_Q7_feat3,Smart Watch_Q7_feat5,Smart Watch_Q8_feat1,Smart Watch_Q8_feat2,Smart Watch_Q8_feat3,Smart Watch_Q8_feat5,Smart Watch_Q9_feat1,Smart Watch_Q9_feat2,Smart Watch_Q9_feat3,Smart Watch_Q9_feat4,Smart Watch_Q9_feat6,Smart Watch_Q10_feat1,Smart Watch_Q10_feat2,Smart Watch_Q10_feat3,Smart Watch_Q10_feat4,Smart Watch_Q10_feat6,Smart Watch_Q10_feat7,Smart Watch_Q11_feat1,Smart Watch_Q11_feat2,Smart Watch_Q11_feat3,Smart Watch_Q11_feat5,Smart Watch_Q12_feat1,Smart Watch_Q12_feat2,Smart Watch_Q12_feat3,Smart Watch_Q12_feat5,Smart Watch_Q13_feat1,Smart Watch_Q13_feat2,Smart Watch_Q13_feat4
Q6_feat3,-0.004314454139005063,0.024503574554099714,0.19845790973654634,0.23016614987300651,0.08432595669413628,-0.021564971656633243,0.08011596224734498,0.23578804692718663,0.179917709643993,-0.11739404119287532,0.019905220234441853,0.12735504600555012,0.013016038684442505,0.06199631248325336,0.0013427876140184028,-0.09969370395658778,0.09969370395658778,-0.004973345614365069,0.14964724632503443,0.09465120095525822,0.14913409367671954,-0.021564971656633267,-0.604670375277638,-0.08293167046295015,1.0,-0.21266249974100307,0.3034147147126848,0.284142156049669,0.18504685573586668,-0.20231788107689821,0.2016514314855796,0.011358268888287972,0.27954134727848096,-0.07584292169833262,0.15682275949598595,0.09455451779095873,0.034608505423859334,0.11021029289900106,0.01771016941960246,-0.055377936491275585,-0.019023493101630443,0.07670300670242239,0.02438378724257514,0.12162190961728174,-0.05438289836774595,-0.03611175116876863,0.02978464401759965,0.17288394544271418,-0.07907611679942209,0.05924082438929322,0.22080444332003074,0.12470369600594487,-0.06710104839484171,0.0881516251916088,0.12875747621982253,-0.16495107921052973,-0.062107575335984204,-0.23435228234397454,0.20428731403914685,0.20428731403914685,-0.1414635628710488,,-0.01079953858868287,0.20428731403914685,0.14045784889247023,-0.2751172885431471,-0.11417273423114353,-0.15925852445615976,-0.232467192790084,0.047488867420780394,-0.044496192482627525,-0.23435228234397446,-0.03938953001233854,-0.22032176534086062,0.06032178113371845,0.11462955811149303,0.1823468489446965,-0.044496192482627525,-0.244584769942086,0.06603146451366232,0.13877134310696332,-0.12766891361823357,0.11462955811149299,0.07428905224688068,0.0932214646327924,-0.2799307326388041,0.2042873140391467,-0.11387809544072738,0.06032178113371848,-0.2151802362191488,-0.018435501450060586,0.14045784889247037,-0.2447932075094295,0.05154813865881706,-0.06305437304498403,-0.2028607078730016,-0.17840188140371685,-0.2024588013959745,-0.16711059978789217,0.0906202944463267,-0.044496192482627525,-0.08350449718404207,-0.22910011023779162,0.07428905224688065,-0.07738232325341365,-0.18770987669243927,0.16308925245743838,-0.008273210866966774,-0.16921301601342775,-0.043656140054581266,0.05154813865881703,-0.24548635936009053
Q6_feat4,-0.08120286440373656,-0.12655935525766288,-0.020083322791262532,0.09448832740483527,-0.0817754303039088,0.19112180238833626,-0.010247140529578414,-0.05636899254246973,0.0037072853320325185,0.030337988682805846,-0.04213700901225271,-0.12559684218153327,-0.021253328505792046,-0.06605713737618202,0.2350367468025697,-0.029572090569569918,0.02957209056956995,-0.08931456761089575,0.05070038349281352,0.005577995769269936,0.0324469282664701,0.30607187194074187,-0.3439481617932642,-0.19167320157870296,-0.21266249974100307,1.0,-0.08166685184375397,-0.09334384599854532,-0.07562133357079985,0.07344374307458322,-0.04841848071019187,-0.10256774382944824,-0.0873403435403566,0.15376322278418922,-0.06387608719017757,-0.03255399138714784,-0.06009392320480292,-0.04659617376559482,0.27252086022102556,-0.11373123656600623,-0.08177543030390878,-0.0754271207101747,-0.09103308136376899,-0.0008129791129032086,0.2350367468025697,-0.10817984605341355,-0.25810907695984625,-0.03275217223586256,0.3919632136610933,-0.09773437826008344,-0.07503682641390705,-0.0696199596057782,0.110905733802726,-0.07884134175137054,-0.07647846836726606,0.08432065888825029,0.04358354255272212,0.00038566036534945096,-0.04344425086894029,-0.04344425086894029,-0.1463913676312088,,-0.07122917242577188,-0.04344425086894029,-0.06524542853160249,0.11343326163765273,-0.06227983808537543,-0.043898938335023965,-0.02120141506165565,0.03244692826647004,0.20923384488011973,0.032395470689358156,0.05958068690597526,-0.03846129890265246,0.03834422742336784,0.026659649369448105,-0.03877833671647423,0.20923384488011973,-0.11604966866783532,-0.07122917242577188,-0.08968906168934845,0.5183820710726031,-0.055294087581077726,0.011528918940569219,-0.05877029324770335,0.06234778980008961,-0.04344425086894027,-0.0512608744730076,-0.07952876798920783,0.1217974620658483,-0.08968906168934844,-0.0652454285316025,-0.0049724425278470045,-0.07407511093795506,0.2964997266644405,-0.054502912254774834,0.0410290381885018,-0.0816668518437538,0.012591666973083417,-0.019271538344221552,0.20923384488011973,-0.12879315868911048,-0.029048914729837637,0.011528918940569198,0.36387385339519646,0.012591666973083417,-0.05529408758107776,-0.032792420149949084,0.0760784147478822,0.03814871212470182,-0.011338027184380876,0.04172537010870147
Q7_feat1,-0.058378079293009214,-0.08680872547367291,0.35431107215701346,0.33401420277054844,0.008364415282545938,-0.003213024650430546,0.32730019563116647,0.3352823706909415,0.08348858825428557,-0.21615104761711032,0.1944117467760029,0.12463210661002666,-0.04826657323687805,0.024299804719778117,-0.09339427502019891,0.03620670903246909,-0.036206709032468976,0.2197090850542869,-0.0021386093749443122,0.16309684702571384,0.27416769261514,-0.07594421901017101,-0.12065483991637024,0.25247416656968963,0.3034147147126848,-0.08166685184375397,1.0,0.624995768001966,0.44003402462465796,-0.6520456459730961,0.3325976242952446,0.12360174814996328,0.17284063518975573,-0.20199981455506338,0.23124277294401158,0.20552288208213776,-0.10594844623013251,0.01556011625343913,0.09912606083359429,0.10565181953056373,-0.08379219557382274,0.04090649045198554,0.12233514912388405,0.2505069792762309,-0.09339427502019887,0.1333613112388059,-0.00331541131658834,0.11761930368499009,-0.08117003717535333,0.12921805123283828,0.24269274506454389,0.19964150728948749,-0.10052102613891453,0.09492219526401952,0.23007390049032353,-0.20651421214108137,-0.10882551373786623,-0.19309718796277173,0.17566167314292339,0.17566167314292339,-0.09975692670554155,,0.02492778440147331,0.17566167314292339,0.09471646013398456,-0.2325536675078278,-0.09578256639994122,-0.13814530262213295,-0.1956703565879331,0.020384215064322645,-0.03774174068829267,-0.21335043135061083,-0.019896106048975022,-0.168468090462791,0.030700844319090845,0.09912606083359407,0.21498055842879185,-0.03774174068829267,-0.20662210491724464,0.06603386596416788,0.12714266040090863,-0.108288974019893,0.09912606083359403,0.11128904750939698,0.1298528452787183,-0.2747746148551751,0.2408475995402225,-0.0800235181719698,0.10528143198205345,-0.2183470812573519,-0.007431292584537805,0.09471646013398462,-0.2220868568171285,0.053404919926393395,-0.053482818730069735,-0.13526704296523104,-0.17149259458717056,-0.18670568561872916,-0.14013064316746113,0.10683815825609011,-0.03774174068829267,-0.04881230101723315,-0.20895819821579253,0.06471598392983365,-0.065635808709436,-0.16217267105672084,0.20283357826033865,0.0013832277455995178,-0.1363862557161126,-0.053438629999093275,0.013709919742297952,-0.1886829376893575
Q7_feat2,-0.07674962344231981,-0.011769723680258342,0.3856393856200776,0.256174211677482,-0.02444352850589855,-0.008846533378960105,0.3099154882774235,0.39995613253609963,0.014683848235825664,-0.18200486749648523,0.14544954402866644,0.11504627328502187,-0.09571954520604713,0.014956617503915108,-0.0982641253646429,0.04415763263060603,-0.044157632630605986,0.1379031439877189,0.06111494018492422,0.2196334521221423,0.18492659094463776,-0.07990417245512435,-0.150494032014127,0.2580284405337667,0.284142156049669,-0.09334384599854532,0.624995768001966,1.0,0.47790149426904877,-0.686045210860218,0.3308308192734938,0.15436368026013572,0.11877884885966797,-0.1868694272583526,0.2045156763747971,0.29389308536773473,-0.1559430076468074,0.08107773723619316,-0.012614285007158117,0.16874550760551033,-0.06045795807967803,0.0643030242069981,0.11182473410617544,0.19297993134527586,-0.09826412536464266,0.14462784164974882,0.014523810582767619,0.16270848357469747,-0.12743967864579586,0.10415731188548195,0.3285137552944482,0.2325472259359438,-0.17363583414988892,0.10963921671451657,0.31473558762224485,-0.2769073413724611,-0.09868279645040534,-0.15750303946348232,0.22891148591557162,0.22891148591557162,-0.11900755788643705,,0.013870599692404159,0.22891148591557162,0.1264090622536989,-0.1870726186411743,-0.0811998737111171,-0.11275573862745054,-0.15783693488933542,0.04324437203628437,-0.03970970530765546,-0.15750303946348237,-0.02583246936030488,-0.1484911684595794,0.0911537540715631,0.1393675037081193,0.20432638384953175,-0.03970970530765546,-0.1573564994189281,0.09419104907400117,0.11101654857439755,-0.06327488124558396,0.19002809994654504,0.14509285166951832,0.11821503215812225,-0.23157948519314184,0.22891148591557123,-0.04827156428304629,0.12758599285778968,-0.18088066583114204,0.012408508401894686,0.12640906225369897,-0.16724459073902395,0.04127360366302111,-0.056271569144997424,-0.13398275348233335,-0.12809367371911956,-0.12759683565796245,-0.16068967206567794,0.10154338928671894,-0.03970970530765546,-0.01696056672994392,-0.1525937749401442,0.0540900303453115,-0.0690582515260043,-0.160689672065678,0.24068869618497069,0.022162951397456998,-0.0787865894190087,-0.009033916751328752,0.04127360366302102,-0.18258480401137908
Q7_feat3,0.022228687432237045,0.006758697877801152,0.30309535077978633,0.25534935971034334,0.14536144519239996,-0.015322153326421756,0.19215341709899705,0.2299824812768933,0.10929096670954877,-0.08761045567866592,0.10731565200535112,0.07474909234920435,0.09298484784528344,0.05817176581626275,-0.04727828733539828,-0.038935683892956714,0.03893568389295672,0.1048949039668136,0.07444920642920498,0.14280371297908012,0.2009417731679162,-0.01532215332642179,-0.048006693895498706,0.27679345870641214,0.18504685573586668,-0.07562133357079985,0.44003402462465796,0.47790149426904877,1.0,-0.7271332043120696,0.20375055787900015,0.13560112094417412,0.1913124739827247,-0.1586503553834595,0.18863806777760705,0.1021106911596614,0.0356031075876171,0.13903206743700522,-0.021847881051637347,0.14779972616110662,-0.06558561563076222,0.15355774857223628,0.19367990242778602,0.21733533315328704,-0.10414927065189154,0.05216700115824728,0.11118289081942671,0.1564018119715975,-0.06698923883804912,0.01965953869250966,0.2288052174438477,0.21792572504405774,-0.09262467998660952,0.027664620269758217,0.21045966959618326,-0.08735086077528982,-0.017130820513224412,-0.012955299216359654,0.21597642315324056,0.21597642315324056,0.014589255933445998,,0.07966966508728067,0.21597642315324056,0.15459399426485954,-0.08548140825543706,0.012527760532168319,-0.005682925576455759,-0.008845351171510977,0.09720749220286168,-0.042087962725428196,-0.012955299216359658,-0.032708568130721705,-0.012541429206266563,0.11083933760837157,0.1265190929990273,0.19278054730698074,-0.042087962725428196,-0.07099285489357188,0.11887469790691092,0.221262445672579,-0.07130353906852557,0.17597475101591545,0.17535765115881097,0.15199464788105024,-0.09365352978705611,0.21597642315324017,0.14628505959686935,0.1819707681869399,-0.19809060724319008,0.06082462105850725,0.15459399426485942,-0.024543871662135612,0.10323856935321515,-0.05964173459175539,0.03212534250027352,0.033262509055549665,-0.016666747217570343,0.004474698848305792,0.09580549409867206,-0.042087962725428196,0.0582422722808999,-0.0070898330581159255,0.08651928872026808,-0.0731942252804726,0.004474698848305669,0.2748860670496928,0.0065962854037233225,-0.09195221852790297,0.030351273674490628,0.14109777961676492,-0.0683186218479513
Q7_feat5,0.11771414665350081,0.09721081820387673,-0.2977203109407276,-0.21468937464897533,0.07372384870368859,0.05230874784880281,-0.2806875832583792,-0.34821856594346773,0.006131272672201191,0.21890705121127116,-0.0923942619192687,-0.003653440441933873,0.1400260321009727,0.08317473445174715,0.0906295563975933,-0.04758966765022651,0.047589667650226444,-0.10372986495983022,-0.00966901535501212,-0.1308606570836368,-0.13705260362520302,0.05230874784880289,0.17128224548252893,-0.28192538187650884,-0.20231788107689821,0.07344374307458322,-0.6520456459730961,-0.686045210860218,-0.7271332043120696,1.0,-0.26368232570147343,-0.11490557428089292,-0.09024116335695578,0.1972014418052874,-0.12250304709310877,-0.20606818414873612,0.2478146997260453,-0.01709831226625674,-0.06264583298098646,-0.12390057448230782,0.13876277988958186,0.021744648423491098,-0.012377320493679742,-0.24685770236238969,0.14323272549549684,-0.049539820304635336,0.060382711271469186,-0.06494474056548265,0.1072776870727953,-0.10754104088859708,-0.24982269346282307,-0.14657697888295615,0.18643187603988648,-0.0533478766139124,-0.24130676056646386,0.22807141627700986,0.11334020404470613,0.14688247816269126,-0.15704362862327428,-0.15704362862327428,0.109859503831618,,-0.0036408572799274857,-0.15704362862327428,-0.07882727385926906,0.18187636401470203,0.09464940160177944,0.13472704387308557,0.1347035822896444,-0.041102936419929736,0.057882053076158145,0.14688247816269132,0.0729790980072861,0.14409949272437825,-0.05720595874694617,-0.06264583298098633,-0.1401771370923586,0.057882053076158145,0.19513586846684036,-0.03990379578800416,-0.14613325409025937,0.07458712079261137,-0.10839015090551901,-0.1422327606224424,-0.08279094266526003,0.21912463373508478,-0.15704362862327412,-0.02887981343875076,-0.12299941707484302,0.2600525700113254,0.0022647078529485867,-0.07882727385926906,0.16176069188863884,-0.02264223278828051,0.08202312071304949,0.1077741467619636,0.11265578491744827,0.13771145034296065,0.1353342364687339,-0.06966335591466821,0.057882053076158145,0.027926723938318004,0.1393709493491245,-0.018975368296497392,0.10066137104785434,0.1158892134562038,-0.1998787867545847,0.04929830310474769,0.1404513536474368,0.021081683791527268,-0.05766034436767094,0.1844831319405097
Q8_feat1,0.31993528369811847,0.04024508120315396,0.3681353257940939,0.328178324038374,0.01428389977318669,-0.05422474572232426,0.2325713213098074,0.4394097382342652,0.16244692105372777,-0.17910820296831564,0.24739754563646235,0.08350449718404228,0.010851373125426174,0.2712573677528367,-0.06668421745456171,-0.09882790313095845,0.09882790313095845,-0.009904018895405584,0.21026157368459553,0.41667646268167113,0.46075062594396116,-0.05422474572232433,0.014283899773186852,0.2514316490041362,0.2016514314855796,-0.04841848071019187,0.3325976242952446,0.3308308192734938,0.20375055787900015,-0.26368232570147343,1.0,0.11006797138541738,0.22976351439430545,-0.27331009103131043,0.21082312829792044,0.23746524753585047,-0.08259696353294636,0.36574396872783715,-0.07731914498947831,0.11862794868363731,0.19436952223007184,0.01857497252871801,0.2113405123105627,0.16522630138475194,-0.06668421745456181,0.19693601173962386,-0.0589094309308573,0.4310710635993365,-0.1112071219906775,0.09122567742514297,0.35882717104341083,0.23092862059615424,-0.14934811661585115,0.16510861633826687,0.19152590163632835,-0.14606597781297623,0.08542481651250294,-0.020662893319976554,0.25770455833212136,0.25770455833212136,0.05214993326522331,,0.15141860243411714,0.25770455833212136,0.18050434584192745,-0.12160200420241772,0.02569628831166013,0.03817770454577773,-0.030845635200488986,0.15079758039385457,-0.02694788778677799,-0.0948704957720075,0.17809111537343872,-0.0339970107028319,0.16205511526931002,0.17600279056815538,0.3010900354581708,-0.02694788778677799,-0.045454979605823204,0.2518266770175944,0.1622137830914507,-0.07731914498947824,0.17600279056815485,0.14071770248646118,0.15715125253063145,-0.08593109453721949,0.33731800129080375,0.06293542933977092,0.16205511526931005,-0.11095456486184208,0.16221378309145065,0.18050434584192745,-0.02798127824545487,0.13882208245500327,-0.03818713634757116,-0.006529862536788637,0.008006453676171464,0.0020423556910976084,0.04324588166999339,-0.02694788778677799,-0.02694788778677799,0.006235969069593376,-0.0169605667299438,0.14071770248646115,-0.04686446294314564,-0.01059524100914839,0.17600279056815543,0.08835435166584632,-0.03784201677466453,0.11073242735876894,0.09034143935360628,-0.11568421840829274
Q8_feat2,0.026957194880737383,0.06024985592911518,0.168917005632651,0.07218116145235327,0.1955016639717994,-0.10334229696839087,0.12952338731997481,0.17488672836600197,0.019061661123292408,-0.08955869496297494,0.23104629392636228,0.16651650804150495,0.03446639289701014,0.14795266272068303,-0.15434427963055464,0.05487133287088405,-0.054871332870884096,-0.014827047026076,0.09164705629470499,0.2261502787622889,0.13736985102918797,-0.16983385238216217,0.04385084051703909,0.14187941136139048,0.011358268888287972,-0.10256774382944824,0.12360174814996328,0.15436368026013572,0.13560112094417412,-0.11490557428089292,0.11006797138541738,1.0,0.34397293349079616,-0.8560170275848257,0.17520034891761466,0.26962770903315464,0.02661361792473874,0.07112603754263215,-0.1947611373547391,-0.07985273538812135,0.17865157247682595,0.10739681690277825,0.11093984613152692,-0.06489567114307743,-0.20885736562772883,0.090808067587908,0.13903402351922736,0.16427754841288109,-0.14375783721613414,0.0524807664866998,0.1981273869140607,0.07206366357788065,-0.060700932012012376,-0.013088394346141322,0.18473501582668003,-0.06686146708477418,-0.05650607484104316,-0.06179339142626583,0.10769927544479177,0.10769927544479177,-0.00025738120164212275,,0.06383999919357614,0.10769927544479177,0.0397010173302737,-0.09528529117956759,0.02964894427830353,0.0015084855273843891,0.00408790549935168,0.004791971547529709,-0.08440175302669095,-0.06179339142626582,-0.011487922714111271,-0.05737512966979188,0.06078902830853646,0.0896700837674311,0.09613236927292258,-0.08440175302669095,0.02237586865620042,0.10141957318695782,-0.08523079410949702,-0.05254552679365404,0.08967008376743092,0.026162103742229232,0.05611873871397518,-0.07681241849670073,0.10769927544479142,0.11721949723857197,0.060789028308536525,-0.1898776788821376,0.037798004344211995,0.039701017330273675,-0.04801129361227864,-0.034103432402369606,-0.025951699238232387,-0.030060234464663202,-0.007910926245070848,0.028435281578098968,-0.02257886862716119,-0.08440175302669094,-0.08440175302669095,0.017084341614530398,-0.012994330123494699,0.026162103742229145,-0.14678118219701933,-0.022578868627161318,0.08967008376743144,0.09028958906245776,-0.06714813976493682,0.0382050103398421,0.11105476705387042,-0.13728724030081177
Q8_feat3,0.10722434319184189,0.10430265974394995,0.2021963952762083,0.31009019697641144,0.26709975765838256,-0.08872271477258835,0.04862645390838651,0.1273287129210294,0.28661006401397093,-0.10962846230079595,0.2342455287554828,0.2311930010510704,0.15691036284326576,0.2378327851308103,-0.1091089451179957,-0.06765932680445506,0.06765932680445505,0.04917764222161704,0.09222692685257525,0.1982215329927141,0.2538910202438184,-0.08872271477258875,-0.026647520639339978,0.13108094113547208,0.27954134727848096,-0.0873403435403566,0.17284063518975573,0.11877884885966797,0.1913124739827247,-0.09024116335695578,0.22976351439430545,0.34397293349079616,1.0,-0.4471909075464382,0.33767405060163375,0.22493064973377422,0.1695968576398917,0.1361501278619083,-0.07789726874707599,-0.03128997460977535,0.05974873768351961,0.21510183497541321,0.22130025464897238,0.08390900218877359,-0.10910894511799564,0.1905629272681652,0.17626376074921085,0.17751007338369043,-0.0770792077762104,0.13610195758875618,0.2908837872180965,0.19006069345527626,-0.11158649267723524,0.1826615838941735,0.1711681512223598,-0.10607681043177276,0.015154910351943595,-0.039804683695588566,0.20615896272380257,0.20615896272380257,-0.006334476545573643,,0.10678844505372495,0.20615896272380257,0.18446133505704188,-0.12764421536323445,0.024192495650119467,-0.048469709108591545,0.023289009019248113,0.18591374708176384,-0.04409222634391625,-0.02081739204769297,-0.03828666450584896,-0.05667509610630419,0.13267732486068995,0.16516563749379998,0.18401748249129452,-0.04409222634391625,-0.06986857004483155,0.10678844505372488,0.1417425355131538,-0.029284687498900765,0.11655305624562502,0.11993888328748094,0.1870311434976964,-0.0965397823505685,0.20615896272380263,0.07814745649239839,0.16763674696683986,-0.1392071024887463,0.07866140710783609,0.22617874870754467,-0.05172984623063836,0.09101693223952743,0.03355510698675501,-0.05338134624890905,0.009341565404646425,-0.022339946044934278,-0.05975209493116831,0.09145054352812253,-0.04409222634391625,0.08673572668385039,-0.014703764655742023,0.11993888328748087,-0.0766797948664872,-0.018423562603776804,0.26239079999015025,0.05874356959798734,-0.07041447746513796,0.15536129428030054,0.16544457141076693,-0.17591328111936977
Q8_feat5,-0.09820872658421631,-0.0023930025503356655,-0.1238162108812564,-0.06959413154156281,-0.1430493598010897,0.1282273286810284,-0.17283713646618407,-0.2199071441738618,-0.020955188136459846,0.1661852502037331,-0.2709072856935575,-0.14942412604979619,0.05745792204237745,-0.15778498525458481,0.18645627717791668,-0.0562680482334329,0.0562680482334329,-0.031051348455754114,-0.039204226812744256,-0.17902885194421797,-0.13935593035836893,0.1984000865746015,-0.0007855930892720766,-0.15271647687432946,-0.07584292169833262,0.15376322278418922,-0.20199981455506338,-0.1868694272583526,-0.1586503553834595,0.1972014418052874,-0.27331009103131043,-0.8560170275848257,-0.4471909075464382,1.0,-0.15926114446152198,-0.23825768045219306,0.0718416801878452,-0.10824993131119415,0.1828395372967173,0.11069006340614429,-0.1963982723180219,-0.048069438539930925,-0.10307003472067532,0.01985174491305029,0.24398739615846385,-0.07752819028109148,-0.0008254932654488391,-0.19291002543319438,0.155040087981251,-0.08062018833508584,-0.22526365206605903,-0.11532273777221443,0.1252663889621125,-0.003525196058078223,-0.15973098724175921,0.09501360205246036,0.04413968439161502,0.08177315976518613,-0.09219241363928993,-0.09219241363928993,0.02752524580294535,,-0.032174064479282595,-0.09219241363928993,-0.09552282979869815,0.1390876346825054,0.02209394709223083,0.051563127419830476,0.02700385957844131,-0.03441754328407293,0.09859821744997646,0.08177315976518613,0.033593400038425786,0.08444272880541129,-0.060831199478198116,-0.0673090604334066,-0.08229094499969286,0.09859821744997646,0.029540453787690164,-0.07183417366414091,0.03689231707351241,0.08278009820466753,-0.06730906043340663,0.003067836476820316,-0.07744894808829512,0.10495613316887217,-0.09219241363929004,-0.08335015271444848,-0.06083119947819823,0.2118753615383159,-0.028027732052315086,-0.09552282979869828,0.08911892901618894,0.03429960748324608,0.04088424538886384,0.06783362928784085,0.027070683809329504,0.018957650327651638,0.061152335581311376,-0.04089585155595616,0.09859821744997646,-0.0034483969668694728,0.048628610973599315,0.0030678364768203493,0.17146993280162817,0.061152335581311355,-0.11733877997943144,-0.052181706163657866,0.08074151465220761,-0.046808475366828396,-0.0805963870906772,0.17081621277118206
Q9_feat1,-0.008635616711136376,0.1254716502210358,0.23482180803262184,0.20422950800276035,0.2401048492791603,-0.1127447127912909,0.09120024904048402,0.0693156377535044,0.2415025389212141,-0.10788686914158727,0.27068444214973997,0.17045049819060845,0.24405101608036228,0.02646038859763334,-0.13865058921855455,-0.06217115694891094,0.06217115694891087,0.15973395125613937,-0.012543122736070477,0.07347266045138527,0.21049436047525152,-0.11274471279129104,0.07693315858453445,0.052350154595703316,0.15682275949598595,-0.06387608719017757,0.23124277294401158,0.2045156763747971,0.18863806777760705,-0.12250304709310877,0.21082312829792044,0.17520034891761466,0.33767405060163375,-0.15926114446152198,1.0,0.4486593776257771,0.2171326555907833,-0.08676024171813808,-0.16076285243912158,0.0420514734870041,-0.05360419397116636,0.2880896972712894,0.01438225966695835,0.028233900598214203,-0.1386505892185545,0.36446196818717563,0.16228368558463172,0.03886993182828316,-0.06615845079548259,0.21839270106315573,0.2254863096068429,0.24105294844732217,-0.15851900393184723,0.19579375685899272,0.23620930192612402,-0.15153511364485947,0.03909832084122882,-0.0014401693148749788,0.10452480348893141,0.10452480348893141,0.09155450396793184,,0.011253452463026422,0.10452480348893141,0.125461680208487,-0.06813309510139864,0.0190379117393825,-0.017935086124437234,-0.006011232008256859,0.050013356928596445,-0.05603035714377499,-0.037300385255260755,-0.01089282874496624,-0.050873773873513176,0.0989062210289179,0.06876667885297237,0.14480972285119906,-0.05603035714377499,-0.017935086124437193,0.12042655622771149,0.037081021374892366,-0.023045133663864875,0.11467258511139097,0.06689676980660884,0.13272441779519537,-0.08851885468927807,0.10452480348893137,0.04293604324373387,0.06589328666403786,-0.08652817218892614,0.2157876211622764,0.0466723778833585,-0.01699737774970516,0.030625593804869122,-0.07939913156764222,-0.012543122736070434,-0.03760719658174774,0.02849822906000154,0.018024713047297806,-0.056030357143774974,-0.05603035714377499,-0.036794602580297486,-0.029578115854770774,0.025665839901050435,-0.023242837985697415,0.01802471304729779,0.11467258511139101,0.11229265503749593,-0.07065742852413841,0.04284386812064733,0.13605102501333577,-0.08628454694640396
Q9_feat2,-0.0016126095931444486,0.06394572993279592,0.3040175051917692,0.32310053102407243,0.06692819657302801,-0.10121312977601105,0.1993528708720652,0.3231373816999934,0.09054614644441149,-0.18993790611681466,0.18470973604757643,0.15124492219359165,0.0884086644736986,0.11358390645085038,-0.12446934080248943,-0.040784954825981254,0.04078495482598123,0.024467914466122176,0.08370573457613892,0.26172768558315074,0.21087507578610895,-0.10121312977601149,-0.09939037574916704,0.26731260243035504,0.09455451779095873,-0.03255399138714784,0.20552288208213776,0.29389308536773473,0.1021106911596614,-0.20606818414873612,0.23746524753585047,0.26962770903315464,0.22493064973377422,-0.23825768045219306,0.4486593776257771,1.0,-0.13777786350445995,0.027342940562199113,-0.1443199511910008,0.027340842059958813,0.16671933996634528,0.09772415688813377,0.06263660830695521,0.052915143484897884,-0.1244693408024894,0.1713613442728606,0.09872692564585704,0.15446507518188923,-0.10662467476047689,0.23580482933235664,0.30317047398528,-0.0025569726378647274,-0.19998305443078399,0.2561571629712437,0.3468953298072118,-0.3269686341512022,0.0120129122394525,-0.061653648007000995,0.1807174907844008,0.1807174907844008,-0.0025404772438446482,,0.07373882098581003,0.1807174907844008,0.11078745451896158,-0.13024305697287225,-0.020768670960088435,-0.026304754182846113,-0.03407300330609318,0.04729908241931442,-0.05029954548278576,-0.06165364800700101,-0.05456959525646618,-0.08668168568414787,0.09527299836012251,0.13642745386024238,0.16130842558051708,-0.05029954548278576,-0.06749899186541644,0.1108316824513997,0.03913730902807107,-0.003946248665378919,0.1832186880354495,0.09012825748678659,0.06764205109973341,-0.12505277854699734,0.12189571927418422,-0.000820576785914409,0.0952729983601227,-0.0910237539327374,0.13021385059806936,0.15094185943194777,-0.056998400181505426,0.021578039221058633,-0.07127815050923719,-0.016403429254113686,-0.038805718473738454,-0.019918517206198305,-0.004073865011565642,-0.050299545482785715,-0.05029954548278576,-0.014927966666980182,-0.07319684819918737,0.04810215989463298,-0.011845546289435457,-0.023963911832738955,0.13642745386024233,0.08312892775499055,-0.10334947774944796,0.05331441710140721,0.09321712943497332,-0.12193262982848985
